index;middle_2020;east_2020;swest_2020;north_2020;middle_2025;east_2025;swest_2025;north_2025;middle_2030;east_2030;swest_2030;north_2030;middle_2035;east_2035;swest_2035;north_2035;middle_2040;east_2040;swest_2040;north_2040;middle_2045;east_2045;swest_2045;north_2045;middle_2050;east_2050;swest_2050;north_2050
7105;34,67003146;30,99299214;21,74154022;14,29331383;35,08839526;31,41921847;22,01719496;14,52272427;34,53102244;30,85604286;21,68319936;14,26141217;34,555809;30,88143059;21,67948089;14,24656059;34,79061328;31,138379;21,82783974;14,3637015;34,39258464;30,71630948;21,61294695;14,21142032;34,39258464;30,71630948;21,61294695;14,21142032
7106;36,06636004;32,88228356;22,67546615;15,4293023;35,50695743;32,33610872;22,34012668;15,1636298;35,46495492;32,28189748;22,32191633;15,15268209;35,46863609;32,2798293;22,31574498;15,1412997;35,8859374;32,71767433;22,58836215;15,36681244;35,48369191;32,30400591;22,34794471;15,18029992;35,48369191;32,30400591;22,34794471;15,18029992
7107;36,46095299;33,56208809;22,97078521;15,87606589;36,98240673;34,06147506;23,28534186;16,11966702;37,17359305;34,28045207;23,38103316;16,18545199;36,48351204;33,57636385;22,94369215;15,83146568;37,5238636;34,64337472;23,58202997;16,3371028;36,70332105;33,804642;23,11099534;15,98411488;36,70332105;33,804642;23,11099534;15,98411488
7108;38,83372402;36,30521829;24,48681712;17,32355237;39,09575257;36,57758664;24,64655697;17,45026084;38,8436041;36,29993393;24,5203116;17,36109586;39,11757891;36,58781797;24,64482929;17,43875541;38,96234168;36,43122909;24,55240438;17,36474749;39,42492367;36,8888885;24,87126744;17,63382574;39,42492367;36,8888885;24,87126744;17,63382574
7109;43,36076944;40,95829341;27,28898032;19,79116981;43,82178683;41,413275;27,59706148;20,05192566;43,51896756;41,08260798;27,43316424;19,92810964;42,86271007;40,46482176;26,99981123;19,568282;43,1412225;40,71579437;27,17014521;19,70550463;43,22042162;40,78988552;27,2379289;19,77146755;43,22042162;40,78988552;27,2379289;19,77146755
7110;82,51559738;79,18143788;51,84652899;39,65196266;80,34644331;77,04759978;50,48620178;38,55055656;80,63134512;77,52711115;50,52896328;38,52349558;80,15116845;76,95521383;50,28710302;38,36597949;88,96859291;85,62107706;55,66365597;42,6005644;84,58050581;81,3909947;52,8995341;40,38365074;84,58050581;81,3909947;52,8995341;40,38365074
7111;206,0700131;198,9554662;128,337131;100,8819192;214,0514114;207,2739121;133,2917013;104,9164403;208,1113289;201,3976817;129,5468913;101,8651357;215,2030685;208,2178823;134,0754844;105,5983231;211,4626637;203,980918;132,1140694;104,2023494;217,2965803;210,2503167;135,6705297;106,9579161;217,2965803;210,2503167;135,6705297;106,9579161
7112;166,4803038;158,7386754;103,2367988;80,84500144;175,791956;167,5435975;109,6469199;86,26528013;178,9088732;171,41705;111,1770253;87,29917759;176,1442092;168,5207194;109,2592186;85,74278615;176,0742016;167,9867219;109,6922932;86,2741609;172,0135366;164,2912177;107,0429078;84,02026785;172,0135366;164,2912177;107,0429078;84,02026785
7113;103,1630921;95,53291371;63,66741835;49,08054461;101,6500056;93,57391453;62,75406634;48,33673097;109,0403125;101,4971414;67,33297056;52,06619184;104,0161975;95,87996447;64,29104677;49,66507271;108,9312741;100,7214272;67,20933642;51,92597112;100,990698;93,00924382;62,20274025;47,88049571;100,990698;93,00924382;62,20274025;47,88049571
7114;103,3767203;94,11503361;63,56131497;49,52802285;106,009847;96,2050269;65,21105363;50,73851804;105,6125203;97,00271646;64,47078849;50,07848225;106,3592244;97,26775821;65,23753835;50,81378554;102,5560022;93,42657931;62,59438277;48,55073018;100,0334361;90,69286459;61,01109746;47,26274236;100,0334361;90,69286459;61,01109746;47,26274236
7115;101,806461;92,7363107;61,79463458;48,56483246;106,371948;96,95242185;64,85357691;51,02900503;108,0382629;98,93286373;65,8575068;51,89939009;104,0981319;95,23411695;63,06178834;49,51289387;104,8093983;95,93133361;63,28196383;49,55837912;99,32654691;90,55401329;59,81815814;46,78747331;99,32654691;90,55401329;59,81815814;46,78747331
7116;100,5507477;92,20665904;60,82172748;47,81554644;96,66263599;87,96807081;58,43590014;45,89298321;106,1356744;97,54732162;64,45679449;50,78945801;99,30536191;90,99907781;59,84576828;46,93631546;99,25767514;90,82866528;59,84227082;46,98570894;95,07026611;86,44088504;57,26825292;44,94341244;95,07026611;86,44088504;57,26825292;44,94341244
7117;93,03677271;86,81031176;57,66925714;45,12079822;89,95032055;83,65359706;55,7183641;43,53309452;101,9619902;95,14729634;63,56399077;49,97312494;96,38321103;90,08569666;59,56272576;46,5350758;90,0149786;83,80745478;55,48478637;43,28734946;90,45010377;83,86112954;55,96990006;43,76290402;90,45010377;83,86112954;55,96990006;43,76290402
7118;109,5051055;102,2844197;69,87475531;54,98465461;102,6134047;95,74346245;65,16700931;51,04638767;119,4250903;111,1918674;76,52484835;60,53235226;110,3011578;103,0808162;70,41789559;55,45016502;103,5629576;96,41671634;66,11765292;51,97867625;108,7533454;101,1863013;69,4647942;54,70749111;108,7533454;101,1863013;69,4647942;54,70749111
7119;124,2443184;115,9178837;80,00148412;63,47487555;118,4502892;110,9123838;75,82527071;59,80708392;123,2885086;115,3319835;78,9048703;62,29211863;119,7088037;111,7178633;77,02048619;60,98639548;117,1972449;109,1038185;75,60925102;59,95155888;122,9213453;114,4114679;79,25122905;62,90546299;122,9213453;114,4114679;79,25122905;62,90546299
7120;131,4534152;122,6390908;85,11526074;67,42735712;120,7125219;113,1011925;77,62349118;60,987873;126,5867519;118,5460406;81,44055777;64,08247152;113,0774575;105,5374663;72,79170598;57,11356346;117,1931883;109,2940065;75,58973596;59,48740356;132,1107312;123,2555396;85,51323047;67,74968159;132,1107312;123,2555396;85,51323047;67,74968159
7121;87,59935023;81,95786068;56,10403357;42,77371825;90,80522299;85,1462217;58,18805333;44,41606357;90,21109528;84,46079192;57,75535379;44,08818203;81,25117297;75,82862807;52,0097369;39,44824465;87,35732628;81,80116792;55,8361068;42,48732104;91,81969545;85,92603939;59,18253727;45,44385218;91,81969545;85,92603939;59,18253727;45,44385218
7122;105,6968954;98,70124073;67,70018148;52,13549572;104,7480465;97,82362797;66,973436;51,4471069;115,4490115;108,5320506;73,90113504;57,13584566;101,5656922;94,65506342;64,97573092;49,93462272;102,8827345;96,22184407;65,75198043;50,46834103;110,4835624;103,0363589;70,87437346;54,83237779;110,4835624;103,0363589;70,87437346;54,83237779
7123;224,1000039;215,189719;141,9663906;111,9213934;210,7060935;202,3007102;133,3204102;104,9573402;215,6764212;207,3242177;136,3017699;107,2243544;217,608556;209,0722261;137,5814429;108,3326679;216,7668157;208,2211237;137,1425214;108,0515526;219,6084199;210,4614947;139,1442867;109,7205671;219,6084199;210,4614947;139,1442867;109,7205671
7124;277,9504673;268,5816721;175,4043869;138,9779284;269,794937;260,8570419;169,9490939;134,430009;265,2993435;256,9935501;167,0321411;132,0170729;267,440422;259,1901057;168,1853874;132,8366979;265,5319965;256,0712008;167,6392868;132,7494568;259,3729945;250,4183216;163,2420387;128,9504398;259,3729945;250,4183216;163,2420387;128,9504398
7125;227,1157953;218,9985885;143,0245421;113,1661124;216,8302716;209,4806632;135,9365545;107,2063991;216,154717;209,2746565;135,6360695;107,0382677;211,3632681;204,3253356;132,5808008;104,5201577;210,2205331;202,5788715;131,7861692;103,8033119;216,9083707;209,3667987;136,1971818;107,4853444;216,9083707;209,3667987;136,1971818;107,4853444
7126;187,5392621;180,9297618;117,3748505;92,53652169;173,6630354;167,3218209;108,8525558;85,71912493;187,3410731;180,833735;117,556014;92,85467392;175,2376958;168,6134877;110,0340286;86,81208542;184,3228431;177,8516606;115,4925245;91,0531136;183,7512661;176,9927454;115,6255527;91,35746904;183,7512661;176,9927454;115,6255527;91,35746904
7127;149,6506062;143,5869557;93,35581386;73,45142892;155,5133073;149,5808767;97,52255047;76,9918784;159,1605945;153,1578891;99,8000804;78,82338531;157,4490613;151,1772682;98,37254334;77,53941049;161,7839154;155,7445668;101,4089867;80,12596497;165,7163284;159,4148516;103,6958918;81,8833858;165,7163284;159,4148516;103,6958918;81,8833858
7128;89,97993228;84,39282881;56,08904493;43,60431429;88,70082847;83,2206125;55,33274109;43,03309111;33,48393632;29,20224103;20,85161326;15,44540432;33,56368926;29,30526892;20,87809693;15,45801281;33,5743218;29,27979436;20,89910344;15,48199396;33,65062701;29,38887047;20,92480967;15,49777295;33,65062701;29,38887047;20,92480967;15,49777295
7129;34,8580818;30,28476895;21,46249895;16,09017587;35,29338679;30,70988469;21,70561952;16,27367063;34,97728389;30,37065937;21,51861754;16,12453821;34,54795452;29,96474696;21,26339815;15,92900327;35,09858535;30,48195422;21,62021765;16,22153637;34,64316035;30,03812119;21,3234502;15,97847592;34,64316035;30,03812119;21,3234502;15,97847592
7130;36,54758573;31,64844128;22,17309841;16,8454493;36,80693631;31,89952927;22,31298802;16,951286;36,675975;31,75486572;22,24020097;16,89532887;35,62215183;30,73028687;21,59999361;16,38899148;36,50085312;31,55545642;22,14210444;16,82369757;36,281066;31,33890347;22,04301832;16,76044579;36,281066;31,33890347;22,04301832;16,76044579
7131;37,85184646;32,80790566;22,94020505;17,5469062;38,75046788;33,68786126;23,4783839;17,97387664;37,78577087;32,74699615;22,8750652;17,48668864;37,50745364;32,47220784;22,73036981;17,38038853;37,84375077;32,79566053;22,89798305;17,50029683;37,72466449;32,65518472;22,87408324;17,5028178;37,72466449;32,65518472;22,87408324;17,5028178
7132;40,48392257;35,1972178;24,3878902;18,83205875;40,99431834;35,69601274;24,7050205;19,09017432;39,70988161;34,41443858;23,90142134;18,44290547;40,01149547;34,7450141;24,08412481;18,58385966;39,91167023;34,64559837;23,97946328;18,48787919;40,2548852;34,96525627;24,24417397;18,71954456;40,2548852;34,96525627;24,24417397;18,71954456
7133;45,03602732;39,45140027;27,08871647;21,00140101;45,0547901;39,49333279;27,0764663;20,98107684;44,5648848;38,97893105;26,79862796;20,77027849;44,78578458;39,22725207;26,9303871;20,87659168;44,34130438;38,76378218;26,66001896;20,66451307;44,75339487;39,16512044;26,94872629;20,90827082;44,75339487;39,16512044;26,94872629;20,90827082
7134;47,23879107;41,4043915;28,40332746;22,12599253;47,14352523;41,31095417;28,32828346;22,05885431;89,40974459;82,8240796;54,2748018;42,61964757;84,03019737;77,37165013;51,41696943;40,55662588;85,4853425;78,6628634;52,39772053;41,37519426;83,68991794;76,94115237;51,23032567;40,40795987;83,68991794;76,94115237;51,23032567;40,40795987
7135;87,60496371;81,15083609;54,10375394;42,35306805;91,38247805;84,8685985;56,53132448;44,35089741;216,1472844;206,3417182;134,6011857;106,8112149;220,9648498;211,0168309;137,2398383;108,7913045;222,7018655;212,9694425;138,6876374;110,1667963;218,5153491;209,1382401;135,7871185;107,6763049;218,5153491;209,1382401;135,7871185;107,6763049
7136;95,76260337;90,2159641;60,1053161;45,51667438;103,3974719;97,7770432;65,11585766;49,65595105;174,9385594;166,8648307;110,1060399;85,73864134;167,3643587;159,2905114;105,4292744;82,04891145;177,4506937;169,6994457;111,6700765;87,02696974;175,1285465;167,2602793;110,0637399;85,67397564;175,1285465;167,2602793;110,0637399;85,67397564
7137;129,1684894;123,0886035;81,80069508;62,50425076;144,6365803;138,2951494;91,61050695;70,45195705;103,9977005;98,16444618;66,27525067;50,17686168;100,2961842;94,41420124;64,0564804;48,53852162;111,5498276;105,6483201;71,29058047;54,39337614;99,57162547;94,05671284;63,29603229;47,73960533;99,57162547;94,05671284;63,29603229;47,73960533
7138;180,2499167;173,0995682;114,2544311;88,5200909;182,1969994;174,5599113;115,606921;89,62518685;102,3088322;96,57619684;65,3006722;49,20006492;107,1804226;101,249395;68,50704333;51,87359807;108,3860909;102,433456;69,22826386;52,45635352;94,87498127;89,45037583;60,28236865;45,09077717;94,87498127;89,45037583;60,28236865;45,09077717
7139;173,0563461;166,3789477;109,3987842;84,47142349;162,1068406;155,3353476;103,3327977;79,85679472;108,0788533;102,3880535;69,06792584;52,27347655;107,2426559;101,5514147;68,55419342;51,86130685;104,9680488;99,0837537;67,08223925;50,72458756;102,3312765;96,99842247;65,14888396;48,99342851;102,3312765;96,99842247;65,14888396;48,99342851
7140;123,2181161;116,7236362;78,55858949;59,40684075;114,5182377;107,9799754;73,06935766;54,86112518;101,788713;95,5801339;64,89331033;48,2725158;105,9906569;99,77700218;67,64010645;50,51263948;104,9750627;98,85402878;66,71526532;49,64856545;100,654827;94,68253045;64,00530489;47,5017711;100,654827;94,68253045;64,00530489;47,5017711
7141;118,8600832;111,1200691;76,22105981;57,46694546;114,4372874;106,363329;73,20920112;54,91452229;100,0525109;92,41065847;64,18593845;47,71949492;101,0119865;93,31203513;64,93455598;48,33058469;101,7717338;94,49990154;65,0064401;48,19790678;102,2420876;94,48712139;65,55672424;48,76615027;102,2420876;94,48712139;65,55672424;48,76615027
7142;155,5762563;146,2870953;99,38134018;76,17189819;161,4006567;151,3693597;102,924261;78,92748097;117,8817146;107,4227941;76,18646153;57,90543455;117,6911847;107,3502348;76,12254951;57,8076109;113,0897851;103,1567908;73,13019586;55,29276249;114,7249388;104,6014906;74,19995833;56,17576488;114,7249388;104,6014906;74,19995833;56,17576488
7143;191,3243366;180,4371105;121,7965311;94,17215727;202,458329;191,5746633;128,8717592;99,80074382;125,6032192;114,4281624;81,54947825;62,38154959;121,5434962;110,5936206;78,8230322;60,02611436;125,0049916;113,7364086;81,34647068;62,21098436;123,2556677;111,834261;80,1307594;61,19506101;123,2556677;111,834261;80,1307594;61,19506101
7144;176,0175918;165,4200381;112,1477665;87,00705642;171,3366901;161,0739132;108,8898162;84,26969641;122,4454944;111,6520243;79,3100753;61,02683256;119,826239;108,966983;77,38650528;59,40613287;117,6880492;106,8443996;76,04328419;58,32420529;125,7111351;113,9597532;81,46887631;62,91173024;125,7111351;113,9597532;81,46887631;62,91173024
7145;103,3276364;94,54048622;65,9805589;49,81932495;106,5875285;97,66152718;68,05752843;51,46597749;90,90651425;82,8801591;58,15218413;43,4066547;89,60664225;81,37767503;57,16979824;42,62901554;87,60299249;79,55326281;55,84070548;41,48005203;86,23515931;77,63353414;55,17057682;41,08474772;86,23515931;77,63353414;55,17057682;41,08474772
7146;122,9871855;113,7230168;77,80678967;59,40410446;123,3054127;113,696101;78,30494829;59,88909096;115,6417459;106,153839;73,67491167;56,25840538;106,110632;96,88910002;67,3508935;51,07130479;111,6424696;102,3107365;70,70847603;53,65098686;107,757426;98,0645935;68,38011031;51,9067397;107,757426;98,0645935;68,38011031;51,9067397
7147;200,3774921;189,1320176;126,2266966;98,22010765;200,9291087;189,1813459;126,9314852;98,89446699;222,2445558;211,1387863;140,5026908;109,8481792;208,8428779;197,5903492;131,9043798;102,8235181;216,1807294;204,8252659;136,5711973;106,5905837;211,2831594;200,0648463;133,1409243;103,6995092;211,2831594;200,0648463;133,1409243;103,6995092
7148;206,252411;195,1109599;129,1685381;100,5713705;215,1783755;203,3817174;135,3978177;105,9051065;281,147483;270,3740693;176,3960639;138,5278191;265,6610061;253,7191501;166,959422;131,1299476;277,646098;265,7422346;174,08068;136,6494033;270,9864132;259,828657;169,9514181;133,308485;270,9864132;259,828657;169,9514181;133,308485
7149;167,7168659;157,1520947;105,0675417;81,25351272;165,7714261;155,7496725;103,4675196;79,7865258;217,8865864;208,0256424;136,1114957;105,8635946;216,0158214;205,5484868;135,1085259;105,149573;216,435246;206,1304708;135,2674733;105,1984358;213,0485953;203,0700982;133,2287659;103,6098807;213,0485953;203,0700982;133,2287659;103,6098807
7150;146,1933089;136,3134562;90,63907631;69,90310106;142,2375664;132,3113176;88,01156006;67,65856107;190,601197;180,950585;118,2429266;91,90085291;192,0122864;182,2705184;118,9668135;92,39661508;181,1564069;171,2808137;112,5407827;87,40687177;183,2978334;173,4408586;113,801309;88,40684261;183,2978334;173,4408586;113,801309;88,40684261
7151;138,9241683;128,7448814;86,48129142;66,06451419;139,5179464;129,7480729;86,56607204;65,97791904;159,7248149;150,2125987;99,25884458;76,15624471;164,9725297;155,1546994;102,6070626;78,82470757;159,686575;149,8058924;99,27855856;76,12318441;162,6901852;152,8470018;100,7868696;77,17626478;162,6901852;152,8470018;100,7868696;77,17626478
7152;93,69531354;84,96534134;57,20483553;42,80504493;93,01173912;84,11416009;56,93766225;42,65056171;94,41649448;85,5816358;57,84398413;43,41867392;38,55414974;31,04230293;22,80719088;15,29782325;38,35017676;30,82260443;22,68341473;15,19826156;38,81594408;31,28437758;22,98760521;15,44865079;38,81594408;31,28437758;22,98760521;15,44865079
7153;40,1020102;32,86987648;23,93184259;15,90812456;39,73092849;32,49943601;23,73710462;15,77203321;39,96338801;32,70530762;23,88850787;15,89229581;39,73001182;32,48529334;23,72675297;15,75934229;40,0752926;32,82854628;23,94768907;15,93669408;39,39119803;32,14292235;23,52549321;15,59791317;39,39119803;32,14292235;23,52549321;15,59791317
7154;41,80900974;34,66090268;25,17273445;16,75656859;41,36157997;34,18736247;24,95618872;16,61083253;41,52755449;34,34761163;25,01165104;16,62966455;41,6841422;34,52882797;25,11434842;16,7167856;41,00022347;33,83717881;24,70700124;16,40060106;40,8964853;33,74953109;24,6322641;16,33589269;40,8964853;33,74953109;24,6322641;16,33589269
7155;43,20157513;36,2108193;26,18427786;17,26262145;42,85027026;35,85648163;26,00537117;17,13163896;42,74683281;35,76551424;25,89953253;17,02614614;43,06083368;36,09422463;26,0707897;17,15570831;42,36595347;35,37930978;25,69451403;16,88413157;42,30756785;35,33746276;25,63285382;16,82010331;42,30756785;35,33746276;25,63285382;16,82010331
7156;45,20810027;38,39961028;27,60840279;18,20750776;45,04846873;38,21699567;27,55622582;18,18807338;44,68009454;37,88063222;27,27165252;17,93174295;44,78763137;37,98859855;27,35472503;18,00817683;44,97473676;38,14523316;27,49427583;18,12855866;44,29106588;37,48609984;27,06833988;17,78563115;44,29106588;37,48609984;27,06833988;17,78563115
7157;49,85794721;42,97004925;30,58060116;20,44435583;49,45587136;42,54131872;30,34324419;20,25811729;50,21203312;43,29832595;30,78434752;20,59954608;49,37291861;42,49686933;30,26584854;20,18452933;48,55569612;41,63194017;29,80770491;19,84011282;48,92485864;42,0363005;29,9899445;19,96618519;48,92485864;42,0363005;29,9899445;19,96618519
7158;51,52832415;44,49830262;31,74656332;21,28805765;51,32798876;44,27643909;31,62765467;21,19543562;51,63155713;44,58120671;31,80048688;21,32602859;90,67436995;82,72557015;56,08186732;40,72373758;88,59300874;80,78638449;54,72649009;39,5994838;88,48785693;80,65259008;54,63902867;39,52690814;88,48785693;80,65259008;54,63902867;39,52690814
7159;91,33076079;84,31285898;57,22662147;42,08251906;94,6893082;87,6248616;59,39318677;43,86884034;93,8776979;86,5261898;58,92966639;43,51387274;225,2613103;214,4910143;141,0045441;109,1600824;218,6680395;208,3545826;136,9114311;105,9189008;218,1864155;208,0657421;136,288371;105,1855647;218,1864155;208,0657421;136,288371;105,1855647
7160;100,8146174;94,99802466;63,1117649;47,74330592;107,0177794;100,9484496;67,21344582;51,15091794;104,5383989;98,55215979;65,47703466;49,67239464;178,8315815;170,5964696;112,4536911;87,48506368;175,6578609;167,5661896;110,279782;85,69179664;182,530346;174,5169794;114,3623015;88,72297091;182,530346;174,5169794;114,3623015;88,72297091
7161;141,6707813;137,254944;89,61923539;68,66150953;147,727632;142,6862901;94,08035738;72,55573641;148,0362407;143,0692955;94,22497571;72,71014676;99,99786366;95,45500239;64,31825571;48,71672539;97,71710664;93,20440018;62,60960648;47,320141;101,72241;96,8616899;65,57053971;49,75940529;101,72241;96,8616899;65,57053971;49,75940529
7162;180,2057906;175,3848054;114,3675033;89,24043722;179,6108656;174,2056629;114,4382837;89,53447954;190,3058088;184,8884149;121,1497947;94,89924427;98,64446218;95,37401038;63,38039213;48,41692937;94,34030701;91,40610009;60,35574062;45,88637344;104,1751136;100,8636407;66,95030811;51,28822012;104,1751136;100,8636407;66,95030811;51,28822012
7163;163,3205548;159,6594949;103,8167027;81,38947742;169,3666207;165,2573104;107,4641955;84,2306179;169,1800878;165,1711793;107,1118502;83,82931817;104,5970748;102,0297828;66,70351048;51,43469586;96,34785564;94,07045637;60,99779243;46,65147175;102,4090467;100,1935961;64,98107823;49,89141076;102,4090467;100,1935961;64,98107823;49,89141076
7164;117,6032743;116,4950006;75,0978741;58,52635699;116,7924271;114,9186229;74,84105229;58,32093078;119,4621352;117,9742916;76,36349751;59,56759527;100,5093641;99,43909554;64,44252428;49,92216892;92,7309385;91,87797841;59,38477877;45,75478649;102,0472711;101,1353689;65,15657006;50,41233339;102,0472711;101,1353689;65,15657006;50,41233339
7165;123,3927759;118,8212751;78,01165346;60,93914047;120,1362449;115,3175785;75,86950524;59,12554063;120,2719355;115,6600836;75,86151157;59,16705242;98,06435789;94,04729617;61,7951081;47,75259656;89,85367448;86,0174626;56,50239184;43,37798054;101,7923238;97,60765279;64,22570789;49,74161726;101,7923238;97,60765279;64,22570789;49,74161726
7166;158,0234009;150,5933328;99,218808;77,68381975;166,5129322;158,9870004;104,3626299;81,71979477;162,1197236;154,4388561;101,873608;79,91858229;117,0353278;109,0349081;74,31643222;58,10497637;113,5411989;105,7152615;71,88629482;56,07278588;116,1706715;108,395524;73,69328594;57,58575813;116,1706715;108,395524;73,69328594;57,58575813
7167;192,7726495;183,6751606;121,3708955;95,2151645;205,4878843;196,7705087;129,3450752;101,6333071;192,2788321;183,4021047;120,5487171;94,34783022;126,9878537;117,6981497;81,0925458;63,42480459;124,7758124;115,7194539;79,41203417;61,98317491;127,0245612;117,5105088;81,24219939;63,62557265;127,0245612;117,5105088;81,24219939;63,62557265
7168;178,011611;169,1791022;111,9986965;87,18731249;168,4455566;159,9437707;106,4182858;82,87060544;177,4434611;168,7199247;111,4100276;86,5698282;122,9200615;113,8890222;78,2251132;60,50873988;122,3884274;113,6404022;77,91701616;60,30676232;126,8957979;117,0268704;81,21010596;63,19214617;126,8957979;117,0268704;81,21010596;63,19214617
7169;111,2460092;104,6821305;70,39321099;53,57621412;104,0991633;97,41698743;66,12107305;50,20609601;110,7110261;103,9999665;70,21463419;53,49629624;90,49242863;84,59506365;57,27295978;42,97668535;94,29700377;88,28391194;59,82070303;45,11254004;89,65198586;83,47963369;56,91885782;42,71372704;89,65198586;83,47963369;56,91885782;42,71372704
7170;128,2107023;121,5362713;81,57956009;62,5855146;115,1378896;108,2715751;73,54688359;56,13176849;126,8243352;119,7783969;80,73557186;61,87670399;104,044108;97,73035624;66,18669997;50,15315133;113,5531279;106,5794765;72,67886301;55,54258027;113,8942892;106,9303947;72,66894187;55,43257415;113,8942892;106,9303947;72,66894187;55,43257415
7171;195,8183399;187,2452721;124,29392;96,8848269;194,2519882;186,3237651;122,6225843;95,11014799;210,5102881;201,8245528;133,275113;103,8694255;217,5404218;209,4373138;137,4831987;107,1673764;218,170994;209,6239199;138,6641676;108,4790332;214,0834906;205,7377;136,1054398;106,3413931;214,0834906;205,7377;136,1054398;106,3413931
7172;216,7538402;207,7913533;137,419461;107,2043821;210,6855914;202,4796358;133,2363864;103,5717505;212,7796255;204,312538;134,7204146;104,8387061;279,4241206;271,1844899;176,6325291;138,4487613;264,7507808;256,6457801;167,5047435;131,1536355;275,9139876;267,2828543;174,9373984;137,3284592;275,9139876;267,2828543;174,9373984;137,3284592
7173;169,7113925;162,6674921;108,1012203;83,45510129;169,5293022;162,5732602;107,661896;82,86395122;164,3269201;157,7950105;104,3045288;80,15543397;211,1242919;204,4691758;133,6284794;103,6259144;217,1288332;210,4500652;137,434249;106,7039939;219,9014127;212,9600358;139,1477676;108,103344;219,9014127;212,9600358;139,1477676;108,103344
7174;148,9959677;142,9776922;94,75644371;72,29592786;147,4179465;141,7550114;93,92486914;71,69190029;146,9461965;141,0485881;93,64238458;71,51533948;179,9643347;174,3176618;114,3029462;88,01090851;192,1141412;186,6679169;121,6094119;93,72243968;193,296661;187,9154167;122,320605;94,27469878;193,296661;187,9154167;122,320605;94,27469878
7175;143,6221315;138,0858527;91,40106014;69,51188743;131,0370476;125,5193654;83,97920566;63,79831144;141,2080067;135,6691739;90,1938189;68,65221948;159,7063598;154,4422462;101,5051276;77,61629867;157,6126391;152,2434884;100,0514638;76,30248209;160,4273345;155,3268731;101,7984657;77,74386068;160,4273345;155,3268731;101,7984657;77,74386068
7176;36,56765574;33,21931039;24,44134891;15,8451141;36,25459853;32,95674646;24,20934322;15,63844657;92,39590553;87,87842569;59,37720563;43,83142551;90,2497321;85,77977594;57,75991561;42,40021976;37,78272319;34,45346525;25,15271389;16,39490394;37,85364389;34,48557169;25,22286918;16,4585796;37,85364389;34,48557169;25,22286918;16,4585796
7177;37,52934452;33,99012714;24,96863905;16,29137134;37,84233394;34,2957322;25,13895505;16,41482411;37,71215599;34,14042567;25,11163128;16,41642899;38,40878267;34,81452605;25,52147288;16,73382263;38,12368749;34,55034254;25,35091822;16,60308227;37,98686328;34,41542309;25,25354088;16,51869805;37,98686328;34,41542309;25,25354088;16,51869805
7178;38,87210105;35,0874136;25,73456709;16,87320932;38,86910401;35,10841601;25,73565997;16,87625842;38,95576303;35,18479144;25,80744746;16,94151205;39,9582033;36,18997469;26,38999552;17,38412888;39,58275623;35,79008395;26,19745295;17,25324069;38,86419267;35,09598609;25,72452573;16,86663206;38,86419267;35,09598609;25,72452573;16,86663206
7179;40,50158341;36,717188;26,66565167;17,79557877;40,55637714;36,78358629;26,73066647;17,8603248;40,6972556;36,87184618;26,84235699;17,96198975;41,03462841;37,22776431;27,01231481;18,0786806;40,35570199;36,55412058;26,59855669;17,75503905;40,44294039;36,63791006;26,66651887;17,81805641;40,44294039;36,63791006;26,66651887;17,81805641
7180;42,51930724;38,58013652;27,8793535;18,67036788;42,9928614;39,05600643;28,17763814;18,90986671;42,56105496;38,6021912;27,95276549;18,74884785;43,14501512;39,19750224;28,26210311;18,9687405;42,98575146;39,03553588;28,18145721;18,91635498;42,81745362;38,87177577;28,07974671;18,83620292;42,81745362;38,87177577;28,07974671;18,83620292
7181;46,92809684;42,88375469;30,6457033;20,90300723;47,07715323;43,07598987;30,6842105;20,90440703;47,85403258;43,78571239;31,2272953;21,37105749;47,36244754;43,33452711;30,88145316;21,07049725;46,78347821;42,7997603;30,53142512;20,79866579;46,72544071;42,69829685;30,50969523;20,79068752;46,72544071;42,69829685;30,50969523;20,79068752
7182;83,92533922;79,00704499;53,58367656;39,19963612;86,65317756;81,43578622;55,52989604;40,83385154;49,88169404;45,67787415;32,42854289;22,34002753;49,38875741;45,22512075;32,07902502;22,03893362;86,20549991;81,06012896;55,16196753;40,52455732;88,09928369;83,13821265;56,15086007;41,22592082;88,09928369;83,13821265;56,15086007;41,22592082
7183;216,4305788;208,1151342;136,427251;105,7827601;217,7657428;209,4552415;137,0137246;106,1126367;93,14756412;87,48150565;59,46646614;44,30055755;94,88158401;89,33764527;60,52661673;45,13979065;226,4062163;218,1579696;142,2872388;110,3403885;211,79453;203,3686743;133,7017104;103,76029;211,79453;203,3686743;133,7017104;103,76029
7184;179,900837;172,0467868;112,5674739;87,53749671;184,5428358;176,2076039;115,8949;90,40654857;104,3496846;98,09965936;65,44091092;49,91563121;109,5141013;103,3861314;68,73184054;52,57897855;179,4127253;170,5117521;113,1050658;88,4051711;180,2919477;172,392215;113,0182462;88,06595187;180,2919477;172,392215;113,0182462;88,06595187
7185;105,9279166;98,97058645;65,29612312;50,91908064;107,525585;100,1738644;66,60208683;52,07587099;147,2841357;139,7050293;91,1024971;71,682132;147,2951927;140,0945782;91,38394407;71,96996127;110,0658209;102,5514128;68,10205076;53,35723576;108,1664022;101,3574793;66,73756546;52,16059677;108,1664022;101,3574793;66,73756546;52,16059677
