id;heat_tww
839;933,6412099
840;940,0233247
841;958,7245739
842;987,6768133
843;1006,318094
844;1027,858948
845;1055,419619
846;1102,294005
847;1128,262672
848;1107,930286
849;1050,204038
850;994,5609677
851;918,563533
852;872,8735417
853;844,8621593
854;829,4607964
855;837,5609651
856;843,0972747
857;877,5646219
858;896,4891284
859;910,5331199
860;929,484706
861;947,3103491
862;955,9227729
863;959,9881281
864;952,467038
865;955,4868151
866;964,4911827
867;967,3432602
868;975,4054466
869;992,2447375
870;1028,683932
871;1047,27942
872;1014,15805
873;943,6215669
874;864,0496604
875;779,9685854
876;731,8605658
877;715,4897714
878;705,6360781
879;716,0250175
880;719,128407
881;750,1518489
882;764,082608
883;776,0312821
884;790,4573391
885;806,5668837
886;810,9609251
887;810,727458
888;810,1690693
889;815,822607
890;833,5071156
891;840,3786801
892;852,5761482
893;873,644331
894;911,5565932
895;934,1713951
896;932,4799277
897;888,2735216
898;837,1778913
899;787,792794
900;749,0948841
901;732,1012652
902;707,9487759
903;730,0957358
904;718,8937694
905;740,7065122
906;755,7337671
907;769,4582255
908;783,3769246
909;801,9068672
910;809,1457323
911;812,0997009
912;812,1738286
913;821,1682381
914;839,6094118
915;849,9223039
916;862,9577251
917;887,5330158
918;926,3364646
919;949,6699519
920;925,3404867
921;887,0833775
922;848,039837
923;772,3610392
924;699,9484762
925;650,176102
926;623,8997116
927;614,6433982
928;607,9324094
929;643,7003132
930;660,4522041
931;672,7443927
932;687,4518915
933;703,7919713
934;711,2063136
935;711,4738744
936;708,4899578
937;714,126018
938;728,9661649
939;735,4819113
940;747,3931895
941;768,2311719
942;805,9582585
943;824,9391209
944;827,1125692
945;792,7806901
946;746,4180232
947;717,5156388
948;648,636012
949;607,7894413
950;583,1739766
951;569,214919
952;564,9475315
953;592,7106497
954;601,1572338
955;607,7909227
956;614,2063542
957;624,8994411
958;626,863169
959;619,0072403
960;607,6815334
961;607,6313994
962;614,1585359
963;615,0115203
964;621,4603696
965;636,9975657
966;672,385802
967;692,3110163
968;687,6451207
969;668,6599739
970;642,1438373
971;617,8420707
972;605,191372
973;594,4377518
974;579,6635718
975;580,9312599
976;576,749893
977;587,1984656
978;600,6084207
979;610,1978315
980;622,7193623
981;637,2913772
982;643,2755963
983;642,3863279
984;638,4666062
985;643,3456215
986;654,7418042
987;660,4155949
988;671,6465307
989;689,1032287
990;726,0395737
991;745,0354032
992;708,8131846
993;643,7128497
994;576,1250225
995;505,7578709
996;471,8543323
997;474,5909889
998;488,6125216
999;514,1856507
1000;513,031817
1001;534,8486818
1002;557,7822473
1003;579,6728746
1004;604,7987525
1005;632,2197346
1006;651,2503355
1007;663,566776
1008;687,1388784
1009;724,1772381
1010;772,3916493
1011;805,3781263
1012;841,1729756
1013;882,9140828
1014;941,0780669
1015;975,1105194
1016;968,822433
1017;933,658992
1018;904,1128843
1019;851,5719816
1020;819,9859546
1021;809,8291658
1022;806,8136992
1023;793,4674166
1024;779,0001724
1025;815,5554947
1026;831,1285274
1027;844,4051233
1028;859,9049717
1029;874,0513476
1030;881,6326721
1031;879,2026286
1032;858,9906194
1033;842,5341657
1034;833,2957583
1035;822,6255776
1036;817,0981468
1037;823,1249054
1038;846,2225406
1039;859,8684429
1040;832,5989079
1041;781,9485403
1042;730,2524048
1043;662,9105912
1044;609,6615756
1045;585,6706805
1046;568,5916802
1047;566,1295452
1048;553,0493776
1049;570,0091076
1050;578,5700346
1051;577,6868207
1052;584,7384189
1053;591,1699275
1054;591,6289831
1055;582,5555359
1056;578,7391346
1057;587,4255904
1058;606,5111807
1059;615,405276
1060;630,1267885
1061;651,2922607
1062;692,113546
1063;715,1365551
1064;695,1847865
1065;657,5250542
1066;621,869151
1067;568,2671828
1068;522,4820312
1069;498,639393
1070;487,3659857
1071;487,7542468
1072;477,8209838
1073;500,7532648
1074;514,7931008
1075;522,057009
1076;531,8071027
1077;543,2483422
1078;548,6437129
1079;541,6156582
1080;533,7871054
1081;528,9556536
1082;535,499747
1083;539,1969034
1084;543,1700992
1085;561,4787202
1086;594,332928
1087;611,9731842
1088;593,5664007
1089;555,1067664
1090;521,5626712
1091;474,1859964
1092;438,0461029
1093;415,8718304
1094;406,4064129
1095;401,1244353
1096;384,9617113
1097;403,1233635
1098;415,485748
1099;424,2262895
1100;436,0599471
1101;450,0745374
1102;455,6070321
1103;454,3516879
1104;452,966797
1105;457,9518227
1106;475,0955841
1107;484,3612323
1108;496,5512912
1109;517,6126404
1110;555,5187007
1111;574,6429715
1112;542,2123779
1113;489,6342351
1114;441,940879
1115;399,4895197
1116;362,5545863
1117;331,9802787
1118;306,9382738
1119;301,5749974
1120;313,7348407
1121;341,33761
1122;353,8409369
1123;364,6385204
1124;375,3047672
1125;387,4876759
1126;393,4834849
1127;389,7730525
1128;382,6845217
1129;384,1141736
1130;391,8345683
1131;396,4813257
1132;406,8841645
1133;420,8416231
1134;451,2300554
1135;465,334353
1136;459,8482804
1137;434,5386518
1138;423,7851385
1139;411,8988594
1140;401,5126047
1141;339,8735134
1142;287,6482516
1143;262,112358
1144;247,8554257
1145;264,6358227
1146;284,5079043
1147;301,9965769
1148;323,5755228
1149;350,9698433
1150;368,0435959
1151;378,7832112
1152;392,5901192
1153;424,7336021
1154;459,6119388
1155;481,09731
1156;507,7650662
1157;540,3563565
1158;592,1835442
1159;620,2106102
1160;637,0430385
1161;635,817456
1162;635,6297197
1163;619,2279874
1164;611,7206118
1165;577,1053501
1166;558,5610315
1167;546,8325631
1168;520,2963307
1169;534,8262291
1170;557,0106331
1171;573,530246
1172;599,0944391
1173;624,9327362
1174;642,6876162
1175;653,9756999
1176;656,8982661
1177;665,3596375
1178;682,4776546
1179;693,6615205
1180;707,400171
1181;729,7117813
1182;768,6273015
1183;789,2201248
1184;770,736848
1185;727,2053472
1186;691,8154322
1187;641,3114095
1188;588,5732447
1189;560,850511
1190;542,4258762
1191;539,1629595
1192;527,5290825
1193;548,7878822
1194;567,2547745
1195;588,3715005
1196;610,9334453
1197;639,1158933
1198;656,8215599
1199;670,8993637
1200;682,6275014
1201;706,5352594
1202;740,5814953
1203;761,3945267
1204;784,6874975
1205;816,4933243
1206;864,8547925
1207;892,0232937
1208;878,7080325
1209;837,1417319
1210;803,0254644
1211;760,4757788
1212;722,8690472
1213;703,2987716
1214;702,7859414
1215;718,07205
1216;717,0069993
1217;739,7861497
1218;758,7241
1219;770,832425
1220;788,2152861
1221;804,7695512
1222;815,1830591
1223;818,7597073
1224;810,8411436
1225;810,7061537
1226;821,9326807
1227;824,6379679
1228;832,5803201
1229;849,3217936
1230;885,6811514
1231;898,5484766
1232;837,8606012
1233;765,1925483
1234;695,9062938
1235;656,8467296
1236;613,3540126
1237;610,8171507
1238;625,4107918
1239;643,9252406
1240;643,7808317
1241;670,1346581
1242;678,6929854
1243;681,6848097
1244;686,2010545
1245;688,8012341
1246;684,3834204
1247;672,4210578
1248;656,8870497
1249;649,7152954
1250;651,5401578
1251;647,7050979
1252;649,4775398
1253;660,3478434
1254;691,0769661
1255;704,1713907
1256;663,2283381
1257;604,8186201
1258;551,829926
1259;487,1264268
1260;439,348454
1261;411,7517258
1262;401,1992
1263;405,8025051
1264;397,0236367
1265;418,3482352
1266;439,8370877
1267;455,7897648
1268;478,0603881
1269;503,1756761
1270;517,5127596
1271;525,1474593
1272;544,0476285
1273;567,9277029
1274;604,7827827
1275;628,7552178
1276;652,6588897
1277;684,9571272
1278;736,5471567
1279;769,3918288
1280;759,9464682
1281;736,3622351
1282;728,9387501
1283;716,9078633
1284;705,5117617
1285;700,5397684
1286;691,3238544
1287;695,1380992
1288;695,8429523
1289;711,12744
1290;737,8271911
1291;758,8814065
1292;786,1645818
1293;816,2200174
1294;835,4383389
1295;850,7378532
1296;866,284274
1297;896,9985508
1298;938,3239743
1299;966,7972861
1300;998,0578154
1301;1035,247473
1302;1088,846137
1303;1106,322551
1304;1041,531596
1305;966,7185612
1306;894,3426616
1307;853,7741728
1308;844,9610585
1309;827,5072607
1310;788,8181801
1311;781,8350004
1312;796,709231
1313;844,1041237
1314;861,293122
1315;875,876266
1316;889,6010374
1317;904,2551984
1318;912,2478565
1319;910,1510259
1320;890,2089532
1321;871,1396784
1322;861,7319928
1323;850,9259168
1324;842,4578805
1325;848,0506
1326;867,9669692
1327;878,1530568
1328;861,8167478
1329;835,1780046
1330;804,357342
1331;765,4817111
1332;750,4266348
1333;677,0499295
1334;621,202359
1335;579,2308781
1336;533,0223021
1337;547,1894581
1338;562,5255178
1339;576,3513051
1340;597,8037728
1341;625,9871757
1342;644,5889536
1343;657,4530251
1344;685,1918367
1345;727,3786186
1346;784,3648342
1347;818,6138386
1348;858,2581471
1349;903,9980144
1350;963,4497632
1351;998,5208103
1352;1021,929111
1353;1029,733455
1354;1038,617722
1355;1028,490469
1356;1024,107068
1357;999,1654096
1358;1001,608608
1359;982,5078738
1360;962,8643808
1361;977,9143452
1362;1003,993978
1363;1027,380008
1364;1054,606956
1365;1084,617312
1366;1109,4625
1367;1125,425927
1368;1124,518952
1369;1130,934694
1370;1145,508653
1371;1153,74647
1372;1164,214839
1373;1185,826142
1374;1224,17683
1375;1241,482558
1376;1216,731912
1377;1169,772203
1378;1123,33618
1379;1061,776439
1380;1023,259011
1381;1013,95798
1382;1010,435295
1383;1014,741544
1384;1005,208042
1385;1025,029152
1386;1044,410729
1387;1060,600781
1388;1077,399624
1389;1099,144583
1390;1112,700489
1391;1116,873483
1392;1123,592755
1393;1142,565896
1394;1171,73741
1395;1190,55554
1396;1215,070539
1397;1245,924217
1398;1296,348795
1399;1314,749091
1400;1262,631467
1401;1206,616517
1402;1183,18616
1403;1151,915085
1404;1140,11395
1405;1152,829865
1406;1185,632257
1407;1216,830616
1408;1225,873117
1409;1254,867969
1410;1213,695511
1411;1159,587704
1412;1103,892429
1413;1041,833559
1414;966,3375396
1415;880,0563313
1416;826,7219966
1417;776,4056818
1418;739,1082531
1419;708,7833005
1420;689,3364655
1421;675,6380062
1422;682,9714013
1423;678,771071
1424;641,7945354
1425;602,493897
1426;552,5248132
1427;482,834183
1428;418,5494999
1429;403,5410797
1430;410,7826448
1431;413,2255993
1432;382,6005307
1433;393,8896383
1434;398,6241457
1435;399,4203564
1436;403,0550776
1437;408,6658734
1438;405,6297323
1439;395,6731028
1440;396,8061909
1441;408,4405602
1442;433,6286799
1443;446,40102
1444;465,1442412
1445;490,4472759
1446;535,4996862
1447;553,6814035
1448;545,820647
1449;516,7195592
1450;509,7258493
1451;504,5737362
1452;495,7444549
1453;493,7362058
1454;478,8276348
1455;475,6921731
1456;475,9749
1457;490,6770432
1458;511,2261305
1459;525,5312151
1460;539,9195112
1461;570,1552836
1462;567,7611175
1463;570,6955236
1464;565,0915005
1465;564,8868059
1466;573,2262435
1467;578,3722662
1468;586,3462881
1469;603,1136171
1470;636,6625767
1471;645,7157115
1472;634,3672671
1473;608,2039986
1474;602,4250064
1475;560,8051738
1476;539,0126579
1477;514,2326264
1478;472,1518722
1479;445,6780092
1480;441,8542486
1481;459,6676089
1482;472,4867146
1483;484,4350237
1484;496,9249696
1485;511,4740332
1486;517,4417712
1487;519,3723472
1488;518,6224836
1489;524,1219055
1490;544,5138642
1491;554,4635145
1492;567,2064634
1493;591,546249
1494;632,9915562
1495;641,8530537
1496;592,2632633
1497;536,7090937
1498;481,3453128
1499;406,3439396
1500;354,1287385
1501;357,402527
1502;378,460323
1503;401,3957394
1504;390,6905383
1505;418,6888921
1506;433,9300169
1507;446,9345811
1508;462,2115258
1509;479,0067999
1510;483,9535046
1511;484,1654838
1512;483,9661467
1513;489,9091156
1514;507,8269487
1515;529,0441388
1516;520,4734546
1517;537,4580155
1518;571,1824548
1519;591,8486461
1520;596,3745455
1521;593,3494409
1522;583,4174078
1523;548,0781531
1524;525,3695751
1525;529,0839869
1526;539,1399414
1527;541,3406539
1528;505,0077306
1529;508,1179876
1530;519,6695667
1531;527,753783
1532;541,887646
1533;555,8185747
1534;561,2823
1535;557,1389427
1536;569,5187083
1537;595,7389315
1538;633,4372877
1539;656,1515862
1540;681,8711545
1541;716,5274623
1542;756,755443
1543;762,7016015
1544;729,237759
1545;687,1297621
1546;646,3310461
1547;573,0719849
1548;517,7846814
1549;500,045552
1550;490,7006671
1551;479,3111346
1552;452,6872727
1553;484,8390755
1554;510,2083289
1555;532,1332724
1556;554,461044
1557;584,3986285
1558;603,5253924
1559;615,9223675
1560;616,9097914
1561;625,7493217
1562;643,1736946
1563;651,774251
1564;662,536035
1565;684,3846876
1566;720,0958803
1567;708,5492017
1568;664,7631995
1569;603,1733596
1570;531,6705811
1571;439,169592
1572;364,1701338
1573;324,1664158
1574;306,0230683
1575;290,6389459
1576;258,4125419
1577;286,0604761
1578;328,5259352
1579;369,455711
1580;412,4826191
1581;461,6534001
1582;500,7675925
1583;536,5912946
1584;575,9992284
1585;628,4971894
1586;691,8671605
1587;734,1004727
1588;778,2506778
1589;827,6277677
1590;878,6896868
1591;885,404648
1592;859,9200395
1593;823,4601537
1594;777,0584294
1595;706,5347352
1596;651,5428765
1597;629,3491055
1598;625,9206534
1599;620,6161016
1600;597,245248
1601;627,0311594
1602;670,8835744
1603;705,0865833
1604;742,8350099
1605;783,1270394
1606;815,2277853
1607;840,7738932
1608;852,2199447
1609;868,4536675
1610;895,5692534
1611;910,9447238
1612;930,8979533
1613;956,2866722
1614;994,8543153
1615;986,3440046
1616;941,8330773
1617;871,2092045
1618;835,390561
1619;783,7639981
1620;746,5292658
1621;688,1540283
1622;658,6479699
1623;643,8319702
1624;662,0935544
1625;692,4536695
1626;728,3967097
1627;748,2210093
1628;770,7918482
1629;795,2625209
1630;811,0231023
1631;816,9794138
1632;822,3097381
1633;836,4403868
1634;859,9206307
1635;872,3623767
1636;889,9479483
1637;916,2572442
1638;953,6289402
1639;932,3052993
1640;873,4581185
1641;790,0933491
1642;723,7750424
1643;657,1121977
1644;601,4199589
1645;555,7775392
1646;515,2075853
1647;497,2012088
1648;500,278759
1649;532,3106872
1650;580,3324685
1651;600,8642621
1652;623,1216393
1653;646,4535596
1654;657,5767261
1655;663,6728335
1656;663,4573507
1657;665,6672092
1658;678,7903283
1659;685,8612175
1660;695,3909572
1661;713,415715
1662;745,1495558
1663;771,8121413
1664;774,4696306
1665;774,7074507
1666;768,3022303
1667;733,8709698
1668;711,8953704
1669;663,7526246
1670;638,552867
1671;612,869277
1672;558,0128814
1673;553,8468366
1674;569,8990585
1675;587,6175626
1676;610,2726852
1677;639,42637
1678;661,6425059
