index;PV_rooftop_middle;PV_rooftop_north;PV_rooftop_swest;PV_rooftop_east
5968;0,27679954;0,015077201;0,02317382;0,104853221
5969;0,118250747;0,004175314;0,009703455;0,050366175
5970;0,009257268;0,000447454;0,001010131;0,002848448
5971;0;0;0;0
5972;0;0;0;0
5973;0;0;0;0
5974;0;0;0;0
5975;0;0;0;0
5976;0;0;0;0
5977;0;0;0;0
5978;0;0;0;0
5979;0;0;0;0
5980;0;0;0;0
5981;0;0;0;0
5982;0,046665963;0,044883302;0,013400657;0,022446636
5983;0,183575487;0,2231685;0,05000186;0,066696517
5984;0,383832868;0,440579723;0,096101969;0,122274099
5985;0,552915237;0,560584382;0,132829105;0,172530474
5986;0,648159513;0,668999842;0,160813658;0,205012974
5987;0,690495118;0,597699671;0,174492908;0,239448276
5988;0,696512448;0,502007527;0,180363355;0,253609105
5989;0,645915355;0,469433526;0,172198184;0,223890146
5990;0,57458629;0,349363855;0,152662934;0,189460382
5991;0,439387816;0,290538987;0,121040053;0,134365342
5992;0,290659382;0,196436053;0,073134746;0,088901882
5993;0,122301308;0,090683242;0,032961189;0,03874399
5994;0,008746798;0,006418935;0,001693311;0,00144602
5995;0;0;0;0
5996;0;0;0;0
5997;0;0;0;0
5998;0;0;0;0
5999;0;0;0;0
6000;0;0;0;0
6001;0;0;0;0
6002;0;0;0;0
6003;0;0;0;0
6004;0;0;0;0
6005;0;0;0;0
6006;0,002427801;0,040582465;0,038887452;0,044945523
6007;0,014565837;0,186108592;0,234177395;0,153606829
6008;0,03339124;0,41189929;0,298562092;0,271148211
6009;0,052430704;0,386361158;0,263929342;0,392527776
6010;0,06254338;0,414405908;0,321858474;0,458829158
6011;0,072573948;0,375246316;0,38181746;0,49295625
6012;0,072374092;0,421786105;0,313011868;0,527521579
6013;0,063705189;0,244955132;0,102022982;0,530834842
6014;0,058448033;0,211507066;0,175186382;0,432168948
6015;0,040811167;0,198607974;0,140584934;0,336192671
6016;0,027685492;0,178186619;0,063043982;0,206358987
6017;0,01120338;0,059478371;0,00776611;0,074196218
6018;0,000965968;0,001750082;0,000412381;0,001253496
6019;0;0;0;0
6020;0;0;0;0
6021;0;0;0;0
6022;0;0;0;0
6023;0;0;0;0
6024;0;0;0;0
6025;0;0;0;0
6026;0;0;0;0
6027;0;0;0;0
6028;0;0;0;0
6029;0;0;0;0
6030;0,004197563;0,011347469;0,040632742;0,020133781
6031;0,018197183;0,043103724;0,20893423;0,043454313
6032;0,041909167;0,08264593;0,424848947;0,286722474
6033;0,070636796;0,118786263;0,580632513;0,313599394
6034;0,090463161;0,145494631;0,684749881;0,319349448
6035;0,09359824;0,160657145;0,732963158;0,49109254
6036;0,093133275;0,165826895;0,73246954;0,576413882
6037;0,090524321;0,155003408;0,691508842;0,389339724
6038;0,083740078;0,136934566;0,606115263;0,437189408
6039;0,068817632;0,103269789;0,485891487;0,402084711
6040;0,042913018;0,06940588;0,310565448;0,265480026
6041;0,019098217;0,031947948;0,126353072;0,124871495
6042;0,001368876;0,001402307;0,006733678;0,008083722
6043;0;0;0;0
6044;0;0;0;0
6045;0;0;0;0
6046;0;0;0;0
6047;0;0;0;0
6048;0;0;0;0
6049;0;0;0;0
6050;0;0;0;0
6051;0;0;0;0
6052;0;0;0;0
6053;0;0;0;0
6054;0,003374607;0,015315174;0,03860751;0,045822959
6055;0,023226312;0,05400932;0,167745987;0,162853145
6056;0,054868216;0,202978302;0,357827605;0,309963474
6057;0,074637995;0,256540958;0,471513948;0,465653132
6058;0,090088974;0,361044553;0,591458408;0,508383632
6059;0,088078141;0,408482487;0,60665704;0,607319211
6060;0,100957488;0,448126066;0,580964803;0,658306382
6061;0,105411853;0,39404475;0,541480145;0,587095303
6062;0,095695997;0,386784947;0,418097211;0,462662527
6063;0,073384204;0,305858013;0,322173908;0,406392434
6064;0,046489224;0,336074684;0,204288198;0,233922158
6065;0,022171895;0,131567368;0,087273423;0,092080784
6066;0,001296608;0,00796546;0,003239151;0,004804658
6067;0;0;0;0
6068;0;0;0;0
6069;0;0;0;0
6070;0;0;0;0
6071;0;0;0;0
6072;0;0;0;0
6073;0;0;0;0
6074;0;0;0;0
6075;0;0;0;0
6076;0;0;0;0
6077;0;0;0;0
6078;0,035236096;0,02200575;0,021176471;0,050190495
6079;0,145896991;0,066753825;0,074800528;0,207298066
6080;0,316268546;0,120463121;0,06537988;0,419703276
6081;0,429606947;0,26398954;0,092805079;0,56148975
6082;0,495183553;0,408528237;0,063713376;0,652091606
6083;0,593647184;0,623208908;0,243176179;0,688706053
6084;0,57984754;0,743158184;0,329086974;0,715103803
6085;0,530560342;0,701670158;0,335785737;0,655279658
6086;0,422094316;0,457998434;0,517023158;0,573680921
6087;0,31846575;0,298374999;0,539021685;0,44696546
6088;0,19219575;0,229963579;0,310599158;0,281369724
6089;0,080763197;0,101352383;0,129296724;0,105528876
6090;0,001395349;0,006124481;0,011422908;0,003159936
6091;0;0;0;0
6092;0;0;0;0
6093;0;0;0;0
6094;0;0;0;0
6095;0;0;0;0
6096;0;0;0;0
6097;0;0;0;0
6098;0;0;0;0
6099;0;0;0;0
6100;0;0;0;0
6101;0;0;0;0
6102;0,04446522;0;0,029008943;0,042418172
6103;0,222578566;0,009965433;0,134082414;0,143457553
6104;0,445631487;0,029696807;0,269067789;0,256089237
6105;0,619221434;0,048400851;0,392761342;0,381557408
6106;0,719031079;0,062097438;0,488708724;0,437731184
6107;0,762792158;0,060742516;0,531321237;0,441162434
6108;0,757061368;0,06333317;0,512573369;0,46231579
6109;0,711222276;0,059624049;0,474032605;0,457552974
6110;0,621911053;0,047640197;0,380933763;0,39858604
6111;0,474581605;0,033428562;0,278600645;0,309717869
6112;0,306522592;0,021991303;0,194026232;0,162760923
6113;0,116841166;0,007931437;0,074396724;0,060588411
6114;0,003234566;0,000445095;0,001273851;0,00068534
6115;0;0;0;0
6116;0;0;0;0
6117;0;0;0;0
6118;0;0;0;0
6119;0;0;0;0
6120;0;0;0;0
6121;0;0;0;0
6122;0;0;0;0
6123;0;0;0;0
6124;0;0;0;0
6125;0;0;0;0
6126;0,039925977;0;0,008235626;0,032844142
6127;0,195949658;0,015227262;0,05064838;0,131402187
6128;0,380572579;0,032456013;0,102924497;0,223688605
6129;0,548060921;0,093347096;0,185448829;0,358942461
6130;0,6534015;0,104823122;0,138181374;0,405934934
6131;0,692871711;0,103600875;0,121714745;0,429999434
6132;0,689137066;0,133036184;0,121004657;0,44802975
6133;0,643158316;0,1338645;0,151052053;0,460264263
6134;0,553314948;0,09549253;0,114651908;0,377415829
6135;0,449643039;0,084043713;0,100942559;0,257692895
6136;0,266939211;0,060535919;0,055133566;0,177157725
6137;0,104168657;0,025984074;0,021257955;0,0533445
6138;0,002799444;0,001792167;0,001383853;0,00076992
6139;0;0;0;0
6140;0;0;0;0
6141;0;0;0;0
6142;0;0;0;0
6143;0;0;0;0
6144;0;0;0;0
6145;0;0;0;0
6146;0;0;0;0
6147;0;0;0;0
6148;0;0;0;0
6149;0;0;0;0
6150;0,039598937;0,037252564;0;0
6151;0,182915724;0,15512308;0,013140893;0,004432646
6152;0,329847868;0,255258513;0,046339934;0,018407729
6153;0,452274868;0,370613526;0,133560865;0,030557147
6154;0,595978027;0,700509553;0,419828487;0,485672368
6155;0,598267934;0,495402671;0,307507421;0,510045079
6156;0,621068289;0,254372408;0,492534869;0,49884596
6157;0,530413461;0,13890013;0,39485621;0,750454105
6158;0,468475184;0,032359457;0,193127605;0,444162671
6159;0,333257447;0,020506595;0,290579921;0,407247237
6160;0,204122053;0,011499744;0,305386066;0,220936382
6161;0,075354103;0,002196482;0,112773509;0,069296321
6162;0,001058318;0;0,00967167;0,000943462
6163;0;0;0;0
6164;0;0;0;0
6165;0;0;0;0
6166;0;0;0;0
6167;0;0;0;0
6168;0;0;0;0
6169;0;0;0;0
6170;0;0;0;0
6171;0;0;0;0
6172;0;0;0;0
6173;0;0;0;0
6174;0,012479709;0,033550161;0,014058759;0,01959877
6175;0,054158609;0,191302421;0,053125141;0,072342308
6176;0,114634812;0,393399434;0,142195816;0,133308277
6177;0,164090803;0,560206342;0,248509184;0,2334165
6178;0,214360421;0,662137342;0,26389804;0,243512803
6179;0,24627225;0,706469092;0,180686013;0,291174671
6180;0,249559026;0,706851948;0,143037857;0,318272637
6181;0,21927975;0,664733053;0,061477164;0,232995118
6182;0,179484474;0,576994184;0,084659894;0,195935211
6183;0,121928807;0,442744421;0,043515474;0,145692079
6184;0,078499777;0,28196929;0,037751937;0,083192282
6185;0,028543738;0,10149806;0,016228512;0,030948527
6186;0,000667825;0,002372764;0,000831092;0,000490924
6187;0;0;0;0
6188;0;0;0;0
6189;0;0;0;0
6190;0;0;0;0
6191;0;0;0;0
6192;0;0;0;0
6193;0;0;0;0
6194;0;0;0;0
6195;0;0;0;0
6196;0;0;0;0
6197;0;0;0;0
6198;0,004842252;0,012636559;0,033217101;0,031969329
6199;0,015209949;0,058805365;0,188153858;0,133996693
6200;0,042855951;0,112113505;0,391774105;0,254531329
6201;0,0791841;0,158415395;0,541964132;0,341636921
6202;0,116975527;0,184408619;0,639693356;0,414427579
6203;0,144401447;0,231189197;0,684542803;0,384389092
6204;0,15034654;0,234235184;0,695385553;0,347813171
6205;0,134454434;0,210206803;0,642912711;0,327574816
6206;0,132268066;0,189376106;0,559300974;0,260416224
6207;0,090615099;0,152352316;0,433775013;0,235064945
6208;0,051719653;0,097357445;0,274988803;0,108284712
6209;0,019481193;0,030567261;0,098006854;0,0272121
6210;0,000769339;0,000600409;0,001740489;0,000391379
6211;0;0;0;0
6212;0;0;0;0
6213;0;0;0;0
6214;0;0;0;0
6215;0;0;0;0
6216;0;0;0;0
6217;0;0;0;0
6218;0;0;0;0
6219;0;0;0;0
6220;0;0;0;0
6221;0;0;0;0
6222;0,011087825;0,012554354;0;0,050014382
6223;0,064875908;0,06143912;0,011765022;0,181504698
6224;0,198896198;0,123534632;0,023235221;0,465236566
6225;0,106141445;0,171003868;0,030107353;0,516630671
6226;0,120743882;0,22757254;0,035940959;0,369127855
6227;0,158232395;0,237252277;0,040736763;0,226000184
6228;0,2125545;0,221230145;0,041631055;0,240840039
6229;0,250931527;0,216616619;0,470964947;0,072941874
6230;0,306614092;0,195008171;0,404519092;0,030224376
6231;0,142607807;0,143951171;0,296958434;0,020027424
6232;0,099101724;0,084927651;0,178422592;0,016952012
6233;0,024845549;0,030814311;0,065372898;0,003426844
6234;0,000946403;0,000500957;0,000780254;0
6235;0;0;0;0
6236;0;0;0;0
6237;0;0;0;0
6238;0;0;0;0
6239;0;0;0;0
6240;0;0;0;0
6241;0;0;0;0
6242;0;0;0;0
6243;0;0;0;0
6244;0;0;0;0
6245;0;0;0;0
6246;0,022642952;0,011552935;0,008111668;0,046087442
6247;0,11583587;0,152490048;0,106439783;0,159323412
6248;0,344738289;0,312315987;0,204232816;0,359826158
6249;0,326096368;0,444119329;0,294449408;0,373775092
6250;0,573639987;0,539060211;0,366077053;0,263820987
6251;0,411497171;0,57508954;0,334964644;0,282999869
6252;0,223108303;0,566596895;0,398094829;0,040713406
6253;0,174617155;0,534160145;0,365354684;0,149928529
6254;0,032005496;0,432742026;0,246780316;0,211100132
6255;0,019991209;0,328051579;0,190675405;0,311095184
6256;0,010617058;0,201521526;0,085809182;0,08867867
6257;0,00259534;0,067092447;0,030646481;0,02593724
6258;0;0,000448367;0,000433297;0,000211794
6259;0;0;0;0
6260;0;0;0;0
6261;0;0;0;0
6262;0;0;0;0
6263;0;0;0;0
6264;0;0;0;0
6265;0;0;0;0
6266;0;0;0;0
6267;0;0;0;0
6268;0;0;0;0
6269;0;0;0;0
6270;0,015687579;0,014414067;0,003878444;0,021547672
6271;0,143911923;0,165381675;0,073690007;0,213059917
6272;0,456510355;0,328956948;0,110506236;0,438073106
6273;0,221873053;0,458236816;0,14073615;0,602438408
6274;0,127921816;0,582404724;0,119898711;0,1189134
6275;0,110430146;0,650119539;0,178028179;0,26353204
6276;0,303599408;0,619238289;0,207948197;0,123226421
6277;0,167281263;0,529301013;0,404661158;0,140361241
6278;0,227141526;0,472645658;0,349241053;0,313955763
6279;0,107924973;0,368352513;0,266382987;0,389997079
6280;0,050718691;0,20796746;0,222007895;0,291711632
6281;0,060254195;0,072237853;0,096239941;0,08200543
6282;0,002575342;0,000766524;0,004043234;0,000993329
6283;0;0;0;0
6284;0;0;0;0
6285;0;0;0;0
6286;0;0;0;0
6287;0;0;0;0
6288;0;0;0;0
6289;0;0;0;0
6290;0;0;0;0
6291;0;0;0;0
6292;0;0;0;0
6293;0;0;0;0
6294;0,03921365;0;0,009586385;0,040077241
6295;0,20831179;0,022226169;0,158906846;0,218136
6296;0,415145132;0,049906508;0,309898461;0,429122961
6297;0,186135079;0,070158107;0,433189895;0,602431184
6298;0,424234934;0,088048283;0,507461408;0,701407698
6299;0,835712842;0,098835892;0,554586316;0,743584382
6300;0,705910461;0,098801941;0,56365204;0,735977842
6301;0,24934954;0,09314387;0,515224461;0,685019566
6302;0,207083763;0,080762475;0,437926224;0,589274448
6303;0,136050869;0,063206755;0,342279829;0,44669096
6304;0,016444573;0,042457926;0,202159618;0,266000132
6305;0,002487331;0,012614431;0,067066321;0,074708064
6306;0;0,000197922;0,000314182;0,000210744
6307;0;0;0;0
6308;0;0;0;0
6309;0;0;0;0
6310;0;0;0;0
6311;0;0;0;0
6312;0;0;0;0
6313;0;0;0;0
6314;0;0;0;0
6315;0;0;0;0
6316;0;0;0;0
6317;0;0;0;0
6318;0;0;0,011214291;0,026106973
6319;0,032450668;0,003771119;0,193155296;0,142484763
6320;0,104851295;0,083429459;0,388935197;0,265966421
6321;0,112532961;0,10798204;0,546401882;0,4579575
6322;0,157892882;0,036433614;0,645799777;0,557675645
6323;0,167156053;0,106302774;0,693184737;0,555990118
6324;0,120126016;0,397817921;0,696615987;0,622031447
6325;0,083893942;0,359440895;0,654169619;0,563974697
6326;0,111815408;0,177755606;0,561807592;0,434930803
6327;0,167784514;0,228959246;0,435166776;0,308624684
6328;0,101042246;0,158217947;0,259142448;0,182307971
6329;0,068919245;0,025301267;0,0798514;0,045607718
6330;0,001269322;0,000191832;0,000344474;0,000100619
6331;0;0;0;0
6332;0;0;0;0
6333;0;0;0;0
6334;0;0;0;0
6335;0;0;0;0
6336;0;0;0;0
6337;0;0;0;0
6338;0;0;0;0
6339;0;0;0;0
6340;0;0;0;0
6341;0;0;0;0
6342;0,0114375;0;0;0
6343;0,108711632;0,023215717;0,030044507;0,026606996
6344;0,101453274;0,075405632;0,082026379;0,207877405
6345;0,288993119;0,097267871;0,108456395;0,266482915
6346;0,216698487;0,099584025;0,136043645;0,156549276
6347;0,360654474;0,175932829;0,13418475;0,333365803
6348;0,199674671;0,213527289;0,113958434;0,104492518
6349;0,214401355;0,226173552;0,123327552;0,34752904
6350;0,302722934;0,211832132;0,104043928;0,227271553
6351;0,216649125;0,257093088;0,094387548;0,112018394
6352;0,185359737;0,157271645;0,048821511;0,037922898
6353;0,084293653;0,035271324;0,015581752;0,00351897
6354;0,001093232;0,000508668;0,0001021;0
6355;0;0;0;0
6356;0;0;0;0
6357;0;0;0;0
6358;0;0;0;0
6359;0;0;0;0
6360;0;0;0;0
6361;0;0;0;0
6362;0;0;0;0
6363;0;0;0;0
6364;0;0;0;0
6365;0;0;0;0
6366;0,001588214;0,004574364;0;0
6367;0,079825563;0,185475316;0,059909698;0,020622993
6368;0,279693829;0,390054868;0,131870763;0,029684647
6369;0,314353066;0,503786961;0,182193355;0,02813625
6370;0,415082526;0,563938579;0,312999829;0,050946718
6371;0,190507816;0,579948671;0,258940184;0,061302111
6372;0,308196079;0,442513263;0,331634526;0,043534014
6373;0,115975046;0,393664302;0,246262618;0,557567289
6374;0,072604046;0,355113908;0,282166737;0,458410184
6375;0,02048254;0,232217368;0,242792842;0,339804513
6376;0,089466774;0,171514101;0,052213753;0,201440621
6377;0,056971271;0,026544391;0,012899815;0,047208462
6378;0,000462388;9,12E-05;7,17E-05;3,23E-05
6379;0;0;0;0
6380;0;0;0;0
6381;0;0;0;0
6382;0;0;0;0
6383;0;0;0;0
6384;0;0;0;0
6385;0;0;0;0
6386;0;0;0;0
6387;0;0;0;0
6388;0;0;0;0
6389;0;0;0;0
6390;0;0,009733197;0;0,007559634
6391;0,002960006;0,163329426;0,092961592;0,157766949
6392;0,012195578;0,343912382;0,196838171;0,265135697
6393;0,022752679;0,497304908;0,336134882;0,278343482
6394;0,030784694;0,565067882;0,344511947;0,653895118
6395;0,035086398;0,470651921;0,44776729;0,426014368
6396;0,036368361;0,407543408;0,509363645;0,573175263
6397;0,428740105;0,45417229;0,473334316;0,554863224
6398;0,359715395;0,35086879;0,454687579;0,339017132
6399;0,269002777;0,255362053;0,354863487;0,247437671
6400;0,154389635;0,162838938;0,197177684;0,053208213
6401;0,040658989;0,037246279;0,072153529;0,007282054
6402;5,48E-05;6,40E-05;0,000352155;0
6403;0;0;0;0
6404;0;0;0;0
6405;0;0;0;0
6406;0;0;0;0
6407;0;0;0;0
6408;0;0;0;0
6409;0;0;0;0
6410;0;0;0;0
6411;0;0;0;0
6412;0;0;0;0
6413;0;0;0;0
6414;0,004908132;0,004881436;0;0
6415;0,171729849;0,153685086;0,131934091;0,082393824
6416;0,360584645;0,302850553;0,296893421;0,120534636
6417;0,528612355;0,428525803;0,42274204;0,107709225
6418;0,625166526;0,61695079;0,550203948;0,404473342
6419;0,686637671;0,591988145;0,586731711;0,410757948
6420;0,672380526;0,611297052;0,604335829;0,496996697
6421;0,644001079;0,409318026;0,497179697;0,373893079
6422;0,5578755;0,355024816;0,475340092;0,381998052
6423;0,400343803;0,222284803;0,377295434;0,353137026
6424;0,224466356;0,096515163;0,191824934;0,044036542
6425;0,057384225;0,024043503;0,053194825;0,048560832
6426;4,41E-05;2,83E-05;4,27E-05;0
6427;0;0;0;0
6428;0;0;0;0
6429;0;0;0;0
6430;0;0;0;0
6431;0;0;0;0
6432;0;0;0;0
6433;0;0;0;0
6434;0;0;0;0
6435;0;0;0;0
6436;0;0;0;0
6437;0;0;0;0
6438;0;0,003579884;0,004401532;0
6439;0,196674193;0,171570928;0,10854043;0,002575645
6440;0,278133513;0,384788802;0,181344332;0,081958958
6441;0,528227092;0,545108842;0,20024173;0,129306355
6442;0,461465803;0,625294145;0,189415113;0,095100284
6443;0,429012197;0,671065816;0,325848355;0,235386158
6444;0,216828513;0,679529566;0,461477842;0,169181092
6445;0,356679039;0,614973908;0,552337342;0,4292265
6446;0,330859184;0,524027724;0,534964382;0,18496725
6447;0,258687355;0,390394382;0,409941671;0,129915071
6448;0,086840001;0,211531145;0,272181197;0,060088532
6449;0,027617108;0,049706412;0,067085657;0,006130746
6450;0;0;0;0
6451;0;0;0;0
6452;0;0;0;0
6453;0;0;0;0
6454;0;0;0;0
6455;0;0;0;0
6456;0;0;0;0
6457;0;0;0;0
6458;0;0;0;0
6459;0;0;0;0
6460;0;0;0;0
6461;0;0;0;0
6462;0;0;0;0,006954689
6463;0,012782285;0,022082153;0,001723089;0,147635009
6464;0,040718463;0,047591317;0,009865049;0,346118013
6465;0,053344019;0,074856631;0,020421114;0,484174658
6466;0,030547997;0,09176246;0,028036081;0,540574776
6467;0,062447546;0,091614857;0,034238337;0,546589698
6468;0,049160061;0,100895846;0,043664282;0,521822092
6469;0,473948329;0,091964724;0,436963066;0,514875316
6470;0,345414908;0,061548197;0,374295197;0,404921211
6471;0,197912092;0,042928669;0,27062329;0,311848855
6472;0,102651442;0,018238117;0,149108882;0,152391083
6473;0,024988674;0,003822968;0,034942815;0,012493275
6474;0;0;0;0
6475;0;0;0;0
6476;0;0;0;0
6477;0;0;0;0
6478;0;0;0;0
6479;0;0;0;0
6480;0;0;0;0
6481;0;0;0;0
6482;0;0;0;0
6483;0;0;0;0
6484;0;0;0;0
6485;0;0;0;0
6486;0;0;0;0
6487;0,020186249;0,052718207;0,025033437;0,05574782
6488;0,097048753;0,118737142;0,063539767;0,129568093
6489;0,249111158;0,221186803;0,098525996;0,211083277
6490;0,1878495;0,265335553;0,131018368;0,219058224
6491;0,146428413;0,285780987;0,138699553;0,262188434
6492;0,161259359;0,269409711;0,137319829;0,216452881
6493;0,216021869;0,179990132;0,12436054;0,194622908
6494;0,399110961;0,15807829;0,102357198;0,1399035
6495;0,451092592;0,119896784;0,072994607;0,090690707
6496;0,203447842;0,038476232;0,039415551;0,045968878
6497;0,03648707;0,002547336;0,004961759;0,00258433
6498;0;0;0;0
6499;0;0;0;0
6500;0;0;0;0
6501;0;0;0;0
6502;0;0;0;0
6503;0;0;0;0
6504;0;0;0;0
6505;0;0;0;0
6506;0;0;0;0
6507;0;0;0;0
6508;0;0;0;0
6509;0;0;0;0
6510;0;0;0;0
6511;0,130329711;0,024145935;0,027329581;0,029435791
6512;0,299034039;0,093679385;0,065088766;0,064055297
6513;0,446137145;0,123626854;0,101576317;0,101955561
6514;0,418000895;0,129253382;0,131483574;0,130462145
6515;0,433035789;0,258034816;0,151341;0,127695474
6516;0,531061184;0,173946316;0,153895776;0,128126487
6517;0,513026053;0,285638921;0,142142842;0,111256536
6518;0,399936869;0,204921474;0,119826474;0,097414031
6519;0,303869092;0,239260461;0,083894906;0,069316066
6520;0,185496264;0,210052698;0,044220987;0,031462516
6521;0,015754947;0,0486754;0,005282097;0,00295511
6522;0;0;0;0
6523;0;0;0;0
6524;0;0;0;0
6525;0;0;0;0
6526;0;0;0;0
6527;0;0;0;0
6528;0;0;0;0
6529;0;0;0;0
6530;0;0;0;0
6531;0;0;0;0
6532;0;0;0;0
6533;0;0;0;0
6534;0;0;0;0
6535;0,125902796;0,093686128;0,101865891;0,149349431
6536;0,214227987;0,198266053;0,148929012;0,318947329
6537;0,312922776;0,42539554;0,280303027;0,458636526
6538;0,428523395;0,574810224;0,330630434;0,526702895
6539;0,457894895;0,630435;0,375352263;0,546430777
6540;0,556310368;0,507815369;0,324625145;0,58952246
6541;0,478277724;0,451196132;0,325398079;0,495809605
6542;0,331268526;0,343515079;0,331140908;0,424417934
6543;0,253813776;0,248417684;0,195807592;0,327336434
6544;0,116173457;0,134723396;0,082140754;0,169609698
6545;0,002784044;0,004179686;0,003188293;0,01784062
6546;0;0;0;0
6547;0;0;0;0
6548;0;0;0;0
6549;0;0;0;0
6550;0;0;0;0
6551;0;0;0;0
6552;0;0;0;0
6553;0;0;0;0
6554;0;0;0;0
6555;0;0;0;0
6556;0;0;0;0
6557;0;0;0;0
6558;0;0,004697971;0;0,001961358
6559;0,067134513;0,166016155;0,109748977;0,179011082
6560;0,166905632;0,356852408;0,209652987;0,410555684
6561;0,25322625;0,103888619;0,317256987;0,577085685
6562;0,274863592;0,236378211;0,436857118;0,676731592
6563;0,298786026;0,144045079;0,604526053;0,725929697
6564;0,331983671;0,186493133;0,576156237;0,716242737
6565;0,38796;0,357329171;0,54063979;0,660475895
6566;0,316850053;0,444198789;0,548785697;0,54849675
6567;0,267232733;0,433551079;0,340668948;0,390158408
6568;0,124567619;0,186814106;0,194333961;0,197004316
6569;0,012531527;0,027150879;0,016932855;0,012396661
6570;0;0;0;0
6571;0;0;0;0
6572;0;0;0;0
6573;0;0;0;0
6574;0;0;0;0
6575;0;0;0;0
6576;0;0;0;0
6577;0;0;0;0
6578;0;0;0;0
6579;0;0;0;0
6580;0;0;0;0
6581;0;0;0;0
6582;0;0;0;0
6583;0,03590879;0,152429369;0,038678977;0,057403247
6584;0,094207437;0,357991342;0,100070901;0,167230698
6585;0,151731079;0,405629132;0,15839854;0,148457305
6586;0,174439934;0,599842697;0,197160829;0,166241053
6587;0,189193106;0,527798487;0,202477461;0,185453645
6588;0,196542;0,46762279;0,210522237;0,179349632
6589;0,193308198;0,331403368;0,17252325;0,127561113
6590;0,162027237;0,431521224;0,128184276;0,081283544
6591;0,10714337;0,241126579;0,093164096;0,036787816
6592;0,049399887;0,129892196;0,047151636;0,018093643
6593;0,004383551;0,008818749;0,002537006;0,001726779
6594;0;0;0;0
6595;0;0;0;0
6596;0;0;0;0
6597;0;0;0;0
6598;0;0;0;0
6599;0;0;0;0
6600;0;0;0;0
6601;0;0;0;0
6602;0;0;0;0
6603;0;0;0;0
6604;0;0;0;0
6605;0;0;0;0
6606;0;0,002342022;0;0
6607;0,135198233;0,147339079;0,015107035;0,057715551
6608;0,353782342;0,278501921;0,058365442;0,202797711
6609;0,507998369;0,174388165;0,081196137;0,250140773
6610;0,595848;0,054082038;0,113950729;0,206067632
6611;0,575388118;0,058248178;0,120257487;0,332159448
6612;0,60048079;0,419628632;0,102541401;0,331444303
6613;0,428489684;0,450372632;0,091071876;0,357591632
6614;0,419472119;0,589806592;0,074994845;0,601889408
6615;0,239510882;0,318027513;0,046584817;0,375764014
6616;0,109082688;0,189958816;0,022293494;0,197056326
6617;0,003133321;0,007643934;0,001805428;0,017889719
6618;0;0;0;0
6619;0;0;0;0
6620;0;0;0;0
6621;0;0;0;0
6622;0;0;0;0
6623;0;0;0;0
6624;0;0;0;0
6625;0;0;0;0
6626;0;0;0;0
6627;0;0;0;0
6628;0;0;0;0
6629;0;0;0;0
6630;0;0;0;0
6631;0,002650835;0,124819966;0,012438221;0,005883866
6632;0,018226078;0,272137855;0,032994659;0,020860315
6633;0,058270571;0,351877698;0,026222937;0,094709724
6634;0,072120059;0,500100474;0,042119377;0,102337453
6635;0,07679595;0,533355908;0,032231598;0,064411907
6636;0,100423176;0,555079934;0,060758649;0,063180028
6637;0,499667053;0,4034235;0,374201289;0,54091429
6638;0,416917342;0,335800184;0,311287816;0,376057776
6639;0,347382158;0,217382329;0,269445829;0,268347829
6640;0,182624368;0,107704409;0,168059013;0,117032594
6641;0,01314164;0,002274035;0,019456955;0,00170804
6642;0;0;0;0
6643;0;0;0;0
6644;0;0;0;0
6645;0;0;0;0
6646;0;0;0;0
6647;0;0;0;0
6648;0;0;0;0
6649;0;0;0;0
6650;0;0;0;0
6651;0;0;0;0
6652;0;0;0;0
6653;0;0;0;0
6654;0;0;0;0
6655;0,021742856;0,130416154;0;0
6656;0,065664734;0,298212948;0,006914366;0,01170964
6657;0,093191064;0,475234145;0,023217884;0,026358477
6658;0,100326379;0,56606475;0,03897587;0,038093858
6659;0,108242333;0,630321829;0,045765652;0,048360399
6660;0,106688277;0,603187263;0,043679933;0,060122724
6661;0,105578961;0,560297842;0,421514013;0,52388325
6662;0,108994078;0,452756447;0,346994487;0,404523908
6663;0,060225781;0,30278554;0,242436474;0,278497105
6664;0,02679746;0,136369674;0,117718843;0,135505239
6665;0,002168247;0,006124191;0,005766475;0,005363981
6666;0;0;0;0
6667;0;0;0;0
6668;0;0;0;0
6669;0;0;0;0
6670;0;0;0;0
6671;0;0;0;0
6672;0;0;0;0
6673;0;0;0;0
6674;0;0;0;0
6675;0;0;0;0
6676;0;0;0;0
6677;0;0;0;0
6678;0;0;0;0
6679;0,130291907;0,103879709;0,021626507;0
6680;0,306409421;0,255762004;0,059471388;0,009506922
6681;0,473510092;0,373158671;0,101163363;0,020438211
6682;0,539091513;0,486091342;0,124769882;0,027959992
6683;0,589652487;0,479674303;0,140353776;0,032650571
6684;0,588342592;0,470582092;0,137926618;0,033037038
6685;0,469248119;0,419727355;0,119735696;0,462481934
6686;0,38417479;0,318550026;0,094212494;0,384008645
6687;0,266045881;0,219705948;0,062049762;0,261499777
6688;0,103690208;0,102445567;0,026842729;0,125979849
6689;0,001971464;0,001609271;0,001390911;0,003259071
6690;0;0;0;0
6691;0;0;0;0
6692;0;0;0;0
6693;0;0;0;0
6694;0;0;0;0
6695;0;0;0;0
6696;0;0;0;0
6697;0;0;0;0
6698;0;0;0;0
6699;0;0;0;0
6700;0;0;0;0
6701;0;0;0;0
6702;0;0;0;0
