index;Wind_east;Wind_swest;Wind_north;Wind_middle
7441;0,01655725;0,00283277;0,010284203;0,046463
7442;0,005628428;0,000131148;0,00098361;0,01257375
7443;0,012131;0,00098361;0,00990165;0,037361
7444;0,012131;0,00098361;0,012131;0,038689
7445;0,012131;0,006557377;0,012131;0,038689
7446;0,012131;0,012131;0,012131;0,038689
7447;0,012131;0,009344225;0,012131;0,038689
7448;0,00990165;0,00098361;0,005256805;0,02629525
7449;0,00098361;0,000131148;0,000737705;0,01200725
7450;0,000327868;0;0;0,001664858
7451;0;0;0;0,00037705
7452;0;0;0;0
7453;0;0;0;0
7454;0;0;0;0
7455;0;0;0;0,0002459
7456;0,000672125;0,000360655;0,000360655;0,00098361
7457;0,00037705;0;0;0,00098361
7458;0,000131148;0;0;0,00098361
7459;0,00098361;0,000622952;0,000622952;0,00284153
7460;0,008043653;0,008043653;0,0091585;0,015672
7461;0,015672;0,0331205;0,02673775;0,038689
7462;0,038689;0,08893;0,0631695;0,07816375
7463;0,015672;0,0241475;0,02275425;0,03255725
7464;0,012131;0,0187705;0,015672;0,038689
7465;0,012131;0,03851175;0,03674125;0,038689
7466;0,0108305;0,009248053;0,0110075;0,02541
7467;0,00098361;0,000462295;0,00098361;0,012131
7468;0,006371653;0,00098033;0,006371653;0,015672
7469;0,012131;0,0108305;0,012131;0,038689
7470;0,012131;0,012131;0,03027875;0,038689
7471;0,01168525;0,008786825;0,01168525;0,03116425
7472;0,001243708;0,000409833;0,001243708;0,012131
7473;0,00098361;0,000622952;0,00098361;0,012131
7474;0,00098361;0,00098361;0,00098361;0,012131
7475;0,00098361;0,000868855;0,00098361;0,012131
7476;0,00098361;8,52E-05;0,0007541;0,00343608
7477;0,00414208;0,001946453;0,006185753;0,012094
7478;0,012131;0,015635;0,02496725;0,0320495
7479;0,012131;0,03381975;0,0355905;0,038689
7480;0,007114803;0,004513705;0,012131;0,01788525
7481;0,0108305;0,00098361;0,012131;0,012131
7482;0,01481625;0,014562902;0,01655725;0,0378855
7483;0,07155525;0,18233575;0,11361325;0,130923
7484;0,07005475;0,1338485;0,11611025;0,12081925
7485;0,01965575;0,017952703;0,02440425;0,03949725
7486;0,0076721;0,00098361;0,00377053;0,012131
7487;0,010273275;0,00098361;0,0087869;0,01832775
7488;0,00098361;0,000262295;0,000426223;0,004885355
7489;0,00098361;0;0;0,00098361
7490;0,001243707;0,000327868;0,000943177;0,008043653
7491;0,01522625;0,024552;0,0228218;0,032492
7492;0,038689;0,038689;0,038689;0,05016425
7493;0,038689;0,0677595;0,0608745;0,08459
7494;0,05016425;0,09545975;0,084437;0,13531
7495;0,02673775;0,033743;0,03735525;0,0585795
7496;0,012131;0,012131;0,012131;0,038689
7497;0,012131;0,005814303;0,012131;0,038689
7498;0,03027875;0,030022;0,0320495;0,05322425
7499;0,09867075;0,1444595;0,12248725;0,1886735
7500;0,43886;0,8040575;0,6347875;0,7717375
7501;0,7520625;0,9974625;0,939425;0,9920125
7502;0,69213;0,953135;0,8669025;0,9629175
7503;0,3211475;0,4063925;0,361965;0,5675425
7504;0,394665;0,507605;0,48176;0,678295
7505;0,560775;0,73167;0,7102925;0,913925
7506;0,224505;0,19851;0,24677;0,4429825
7507;0,2512025;0,2466525;0,25494;0,5160675
7508;0,135695;0,09890975;0,1404525;0,301375
7509;0,07540975;0,02673775;0,07234975;0,15773
7510;0,038689;0,012131;0,038689;0,09425
7511;0,038689;0,012131;0,038689;0,08459
7512;0,03381975;0,002469958;0,03027875;0,07540975
7513;0,0087869;0,00037705;0,003584805;0,021426
7514;0,012131;0,000697275;0,003584805;0,02673775
7515;0,0395685;0,0254778;0,03344275;0,097349
7516;0,081632;0,0669945;0,081224;0,1541525
7517;0,027779;0,013020825;0,02440425;0,06654325
7518;0,0379805;0,011834;0,02673775;0,083366
7519;0,01319325;0,001003275;0,004885355;0,02901625
7520;0,008601025;0,000590173;0,00098361;0,012131
7521;0,000426223;0;0,000131148;0,003584805
7522;2,30E-05;0;0;0,000688525
7523;0,00428861;0,00057377;0,00153881;0,0105923
7524;0,012131;0,0108305;0,023565;0,03806925
7525;0,012131;0,0100874;0,015672;0,03806925
7526;0,002469958;0,000426223;0,002469958;0,01319325
7527;0,00098361;0;0,000786888;0,01131355
7528;0,0002459;0;0;0,001057933
7529;0;0;0;0,00098361
7530;8,52E-05;0;0;0,00098361
7531;0,00098033;0,000672125;0,000868855;0,008601025
7532;0,009344225;0,006557377;0,0108305;0,02496725
7533;0,01443275;0,02054075;0,02009825;0,038689
7534;0,0485455;0,09560825;0,0656245;0,08213125
7535;0,1862525;0,5143325;0,233285;0,325535
7536;0,2318275;0,54115;0,25902;0,3777575
7537;0,15705;0,3105475;0,25902;0,25902
7538;0,15705;0,25902;0,25902;0,27067
7539;0,21313;0,3329525;0,2993475;0,4152875
7540;0,25902;0,5160675;0,4857825;0,56066
7541;0,3015875;0,4742625;0,4209375;0,6054125
7542;0,547465;0,807615;0,7339825;0,8934225
7543;0,96154;0,999965;0,99776;0,9998775
7544;1;1;1;1
7545;1;1;1;1
7546;1;1;1;1
7547;1;1;1;1
7548;1;1;1;1
7549;1;1;1;1
7550;0,9998375;0,997025;0,99979;1
7551;0,7371425;0,409615;0,6942;0,9816875
7552;0,415735;0,15705;0,297105;0,862245
7553;0,3798475;0,1314685;0,2515425;0,73967
7554;0,14105575;0,017952703;0,07725475;0,32923
7555;0,042055;0,00098361;0,01788525;0,115988
7556;0,03851175;0,00098361;0,012131;0,08459
7557;0,01184915;0,000131148;0,003945425;0,03639875
7558;0,000622955;0;6,01E-05;0,005702853
7559;0,00098361;0;0,000672125;0,01205675
7560;0,001429508;0;0,00098361;0,01257375
7561;0,015412;0,001686352;0,008043653;0,043481
7562;0,038689;0,022237;0,0355905;0,08459
7563;0,0223115;0,004513705;0,015672;0,05628425
7564;0,012131;0,00098361;0,0091585;0,03674125
7565;0,002469958;0,000131148;0,00098361;0,012308
7566;0,009344225;0,000868855;0,002469958;0,02541
7567;0,012131;0,006557377;0,012131;0,038689
7568;0,0209835;0,01443275;0,0209835;0,05322425
7569;0,0893705;0,099776;0,10117725;0,1712735
7570;0,3217475;0,4907525;0,319015;0,4954125
7571;0,2338025;0,31559;0,2310225;0,45754
7572;0,14739;0,125648;0,14739;0,2836625
7573;0,22333;0,26775;0,22673;0,480385
7574;0,24871;0,2471225;0,2515425;0,52443
7575;0,1528225;0,13365175;0,15917;0,317265
7576;0,35148;0,4485325;0,4363225;0,6359975
7577;0,649975;0,840145;0,7808625;0,9568125
7578;0,80465;0,9883625;0,9482125;0,9986
7579;0,79601;0,956485;0,889865;0,9975525
7580;0,9871625;0,99968;0,9967225;1
7581;0,99979;1;1;1
7582;0,95746;0,983075;0,97526;1
7583;0,964445;0,9849725;0,9843375;1
7584;0,667635;0,435745;0,6314075;0,965505
7585;0,415735;0,170645;0,297105;0,77777
7586;0,3262275;0,15705;0,25902;0,7431125
7587;0,2210775;0,08506975;0,1548945;0,5079025
7588;0,0577735;0,008983603;0,02916575;0,15477
7589;0,015672;0,000590173;0,012131;0,07311475
7590;0,0293935;0,00097268;0,01194525;0,079949
7591;0,004327955;6,01E-05;0,001032783;0,01970675
7592;0,00098361;0;8,52E-05;0,012131
7593;0,008601025;0,000295083;0,002466678;0,02496725
7594;0,028951;0,006185753;0,0187705;0,0677595
7595;0,038689;0,03027875;0,038689;0,09425
7596;0,068001;0,04939925;0,0644175;0,1658875
7597;0,1963925;0,1868955;0,2026425;0,3956725
7598;0,4979325;0,6826;0,59366;0,8472725
7599;0,820675;0,9893175;0,903335;0,9980775
7600;0,40295;0,5230775;0,4347525;0,8503
7601;0,3015875;0,2769425;0,3038275;0,6329525
7602;0,4852275;0,4686875;0,55836;0,862055
7603;0,3779475;0,2788975;0,400055;0,701995
7604;0,46869;0,43504;0,445495;0,8449675
7605;0,26319;0,15871;0,2144925;0,510165
7606;0,15705;0,08459;0,1401425;0,32847
7607;0,18594;0,10512075;0,1791425;0,4686875
7608;0,19759;0,1300425;0,1942825;0,442785
7609;0,7463675;0,8278975;0,79554;0,954645
7610;0,7063975;0,76319;0,7386125;0,9845
7611;0,48541;0,38153;0,52443;0,92253
7612;0,324115;0,1735895;0,2728275;0,6377325
7613;0,08118275;0,02739525;0,06083175;0,2213975
7614;0,05398925;0,01131355;0,038689;0,15536
7615;0,02670075;0,000893995;0,01344265;0,06677175
7616;0,001539893;0;0,00034426;0,007383628
7617;0,000213123;0;1,64E-05;0,002469958
7618;0,005814303;0,00021312;0,00093443;0,02319675
7619;0,00098361;0;0,000327868;0,012131
7620;0,00037705;0;0;0,002469958
7621;0;0;0;0,00098361
7622;2,30E-05;0;0;0,000688525
7623;0,000944265;0,00057377;0,000721313;0,00953005
7624;0,0076721;0,00098361;0,00098361;0,012131
7625;0,00098361;0,0002459;0,000491803;0,005628377
7626;0,000944265;0;0,000590173;0,004699478
7627;2,30E-05;0;0;0,000409833
7628;0;0;0;0
7629;0;0;0;0,000622952
7630;0;0;0;0,000131148
7631;0;0;0;0
7632;0;0;0;0
7633;0;0;0;0
7634;0;0;0;0,0002459
7635;0,000737705;0,000786888;0,000737705;0,00098361
7636;0,00098361;0,00098361;0,00098361;0,00098361
7637;0,000360655;0,00034427;0,000377048;0,001169407
7638;0,008043653;0,028636;0,021339025;0,0226394
7639;0,01965575;0,083162;0,038689;0,042667
7640;0,038689;0,148595;0,07234975;0,084437
7641;0,038689;0,10270425;0,07234975;0,08459
7642;0,03674125;0,07005475;0,038689;0,05628425
7643;0,012308;0,02054075;0,0223115;0,03337725
7644;0,008786825;0,002469958;0,0089726;0,012131
7645;0,000540985;0,000327868;0,000540985;0,003398905
7646;7,21E-05;0;1,64E-05;0,000770495
7647;0,004507148;0,002579233;0,003535625;0,008778025
7648;0,02718025;0,0419125;0,03160675;0,03674125
7649;0,03497275;0,05893525;0,0493585;0,05688675
7650;0,1920295;0,5528225;0,38598;0,31175
7651;0,25902;0,76721;0,3986425;0,39344
7652;0,25902;0,7259;0,39344;0,54115
7653;0,24871;0,520745;0,3710375;0,5160675
7654;0,1257625;0,18497325;0,188785;0,227655
7655;0,08459;0,08459;0,08684425;0,15705
7656;0,08459;0,08459;0,0899025;0,15943
7657;0,171516;0,206305;0,2188625;0,3410575
7658;0,583525;0,8121025;0,69585;0,8556225
7659;0,457195;0,63104;0,5829525;0,67891
7660;0,2372025;0,243415;0,29597;0,45754
7661;0,1449725;0,112365;0,154825;0,3038275
7662;0,08628075;0,04945;0,08684425;0,18594
7663;0,18814;0,13115425;0,19388;0,3980575
7664;0,0740375;0,040529;0,068707;0,1628375
7665;0,015672;0,001003275;0,006991403;0,03949725
7666;0,005256805;0;0,00098361;0,012131
7667;0,00469958;0,0002459;0,002655755;0,01611475
7668;0,03293475;0,023552025;0,0307215;0,07081975
7669;0,038689;0,038689;0,038689;0,08459
7670;0,038689;0,038689;0,038689;0,08459
7671;0,038689;0,038689;0,038689;0,08459
7672;0,038689;0,0223115;0,03786275;0,08459
7673;0,0209835;0,00469958;0,01295725;0,05398925
7674;0,012131;0,004885253;0,012131;0,038689
7675;0,007114803;0,000540985;0,003956355;0,019213
7676;0,000409833;0;0,000131148;0,002469958
7677;0;0;0;0,00037705
7678;0;0;0;0
7679;0;0;0;0
7680;0;0;0;0,000868855
7681;0;0;0;0,000131148
7682;0;0;0;0
7683;0;0;0;0
7684;0;0;0;0
7685;0,00034427;0,00034427;0,00034427;0,000868855
7686;0;3,06E-05;0;0,00098361
7687;0,000868855;0,000953008;0,000868855;0,003770503
7688;0,000590173;0,0002765;0,000161748;0,00098361
7689;0,00098361;0,000953008;0,000953008;0,005256878
7690;0,00098361;0,00098361;0,00098361;0,001949733
7691;0,006371653;0,007177128;0,008601025;0,01253675
7692;0,02479225;0,08371025;0,04312225;0,05555875
7693;0,1920295;0,72054;0,3956875;0,334045
7694;0,3746225;0,95585;0,5950825;0,56066
7695;0,264395;0,6616975;0,400055;0,415735
7696;0,3015875;0,7719125;0,49236;0,499345
7697;0,533115;0,96525;0,7983225;0,80578
7698;0,896805;1;0,992895;0,99706
7699;0,94;1;0,996065;0,9990375
7700;0,94;1;0,995625;1
7701;0,9838;1;1;1
7702;0,9983375;1;1;1
7703;1;1;1;1
7704;1;1;1;1
7705;1;1;1;1
7706;1;1;1;1
7707;1;0,21666675;1;0,7000025
7708;1;0,68333425;1;1
7709;1;1;1;1
7710;0,9990375;0,97995;0,9984275;1
7711;0,971025;0,7268725;0,9453425;1
7712;0,759145;0,2554825;0,583525;0,9899875
7713;0,323865;0,0515355;0,190065;0,697015
7714;0,1438775;0,007486325;0,05659025;0,3088525
7715;0,15705;0,027623;0,093179;0,3777575
7716;0,18594;0,038689;0,154795;0,39344
7717;0,15705;0,02541;0,08684425;0,3777575
7718;0,13531;0,02054075;0,08459;0,2903825
7719;0,21925;0,07387975;0,13772825;0,52443
7720;0,157175;0,04398275;0,09425;0,3821275
7721;0,101337;0,0187115;0,08684425;0,27918
7722;0,232845;0,10459475;0,19388;0,573255
7723;0,12127525;0,03064475;0,0697695;0,322215
7724;0,07234975;0,0108305;0,038689;0,15773
7725;0,038689;0,00098361;0,028951;0,09425
7726;0,0608745;0,012778;0,038689;0,148595
7727;0,11165;0,06468225;0,09251775;0,283525
7728;0,3345725;0,2892925;0,2677475;0,6459975
7729;0,39344;0,39344;0,39344;0,8046475
7730;0,54115;0,5093775;0,5136525;0,94
7731;0,415735;0,37046;0,3986425;0,847845
7732;0,39344;0,26126;0,3620775;0,76721
7733;0,38672;0,3619625;0,4382275;0,86283
7734;0,1829;0,10813975;0,1634925;0,429835
7735;0,08459;0,02054075;0,05092925;0,1995375
7736;0,0919175;0,0331205;0,0639345;0,2471225
7737;0,1671675;0,089491;0,12927325;0,3661075
7738;0,08748625;0,02644425;0,05628425;0,1914875
7739;0,038689;0,008043725;0,0320495;0,09425
7740;0,0639345;0,02054075;0,04333;0,150975
7741;0,1371675;0,09554275;0,133229;0,32768
7742;0,41606;0,40394;0,3837175;0,76391
7743;0,866835;0,960705;0,897355;0,99706
7744;1;1;1;1
7745;1;1;1;1
7746;1;1;1;1
7747;0,9970275;0,9995625;0,9989525;1
7748;1;1;1;1
7749;1;1;1;1
7750;0,99611;0,9848075;0,99099;1
7751;0,835735;0,48121;0,7421175;0,9978125
7752;0,5732825;0,21313;0,4449;0,9792375
7753;0,44082;0,1621475;0,2851575;0,9198425
7754;0,65361;0,3311;0,53495;0,9854425
7755;0,457195;0,16435275;0,3161025;0,87275
7756;0,264395;0,0617925;0,16328;0,5882
7757;0,3015875;0,10013725;0,208035;0,6955075
7758;0,502135;0,2412525;0,3731675;0,9568125
7759;0,7259;0,499345;0,691475;0,99475
7760;0,782185;0,498035;0,7712425;0,995975
7761;0,9713625;0,94464;0,9677625;1
7762;0,9828875;0,9737625;0,9701125;1
7763;0,9958725;0,995185;0,9963325;1
7764;0,79484;0,56869;0,736075;0,9923675
7765;0,334175;0,11119975;0,223285;0,70832
7766;0,170645;0,038689;0,112365;0,45754
7767;0,13893425;0,02223725;0,07005475;0,3482925
7768;0,05016425;0,001686353;0,021426;0,12965675
7769;0,015672;3,06E-05;0,004117353;0,07311475
7770;0,0355905;0,000953008;0,01178425;0,08459
7771;0,03851175;0,00098361;0,012131;0,08459
7772;0,01373175;0,000327868;0,003956355;0,04398275
7773;0,001330433;0;0,000590173;0,01295725
7774;0,00098361;0;0,00098361;0,012131
7775;0,00302733;0,00018032;0,001169407;0,01655725
7776;0,03116425;0,02273765;0,02529515;0,07311475
7777;0,039454;0,03027875;0,038689;0,09087
7778;0,082295;0,0601095;0,0601095;0,1568075
7779;0,084284;0,07005475;0,07158475;0,15705
7780;0,04486;0,0223115;0,039199;0,10391
7781;0,12997;0,11635025;0,122845;0,257625
7782;0,12081925;0,10270425;0,11840525;0,25902
7783;0,081785;0,07370275;0,07923475;0,2278725
7784;0,01763575;0,005882003;0,012125652;0,04409025
7785;0,00098361;0;0,0002459;0,012131
7786;0,00098361;0;0;0,012131
7787;0,00098361;0;3,06E-05;0,012131
7788;0,00098361;0;0,000953008;0,012131
7789;0,000786888;0;0,0002459;0,00469958
7790;0,000196718;4,92E-05;0,000131148;0,001949733
7791;0,00953005;0,008213045;0,0205958;0,03024175
7792;0,015672;0,015672;0,019213;0,038689
7793;0,038689;0,038689;0,038689;0,07923475
7794;0,038689;0,038689;0,038689;0,08459
7795;0,038689;0,038689;0,038689;0,08459
7796;0,038689;0,03674125;0,038689;0,08459
7797;0,015672;0,01007865;0,0223115;0,044809
7798;0,012131;0,00098361;0,012131;0,02541
7799;0,012131;0,00098361;0,012131;0,012131
7800;0,012131;0,001169407;0,012131;0,01965575
7801;0,015672;0,01511465;0,02496725;0,038689
7802;0,03381975;0,03337725;0,03381975;0,038689
7803;0,007300553;0,003584805;0,005814178;0,019213
7804;0,00098361;0,00037705;0,00098361;0,012131
7805;0,00098361;0,000131148;0,00098361;0,012131
7806;0,00098361;0,00098361;0,00098361;0,012131
7807;0,00098361;0,00098361;0,00098361;0,012131
7808;0,00098361;0,00098361;0,00098361;0,012131
7809;0,00098361;0,000161748;0,000737705;0,004736653
7810;0,002469958;0,000953008;0,00098361;0,012094
7811;0,012131;0,00098361;0,0108305;0,012131
7812;0,012131;0,01145025;0,01257375;0,0355905
7813;0,0355905;0,05216175;0,037361;0,0677595
7814;0,038689;0,042667;0,038689;0,08459
7815;0,0608745;0,094097;0,07234975;0,1063275
7816;0,1268575;0,15705;0,148595;0,2165325
7817;0,1449725;0,15705;0,15705;0,242025
7818;0,08459;0,1039135;0,09425;0,14618
7819;0,1275375;0,1706875;0,16389;0,2232525
7820;0,2515425;0,4390725;0,329815;0,460875
7821;0,18934;0,2655075;0,259915;0,39344
7822;0,21313;0,25902;0,25902;0,39344
7823;0,262155;0,288145;0,2769425;0,435245
7824;0,4521625;0,6134425;0,5388525;0,7155725
7825;0,3038275;0,346285;0,400055;0,5882
7826;0,3746225;0,378505;0,44918;0,650165
7827;0,2439975;0,19933;0,261025;0,471475
7828;0,1774425;0,1621475;0,1791425;0,4079325
7829;0,362075;0,3446925;0,4217475;0,7012425
7830;0,37328;0,290385;0,37328;0,6673775
7831;0,39344;0,38672;0,4857825;0,76721
7832;0,39344;0,39344;0,3986425;0,76721
7833;0,39344;0,39344;0,518855;0,76721
7834;0,39344;0,3755175;0,51517;0,760785
7835;0,2429525;0,142557;0,2060375;0,4780975
7836;0,0966665;0,037426;0,06092525;0,226465
7837;0,1401435;0,06954475;0,1221365;0,2859
7838;0,10029025;0,041494;0,08684425;0,25902
7839;0,08459;0,0223115;0,07540975;0,170645
7840;0,0930425;0,02678125;0,0530625;0,1813825
7841;0,3128225;0,224375;0,2822825;0,5609825
7842;0,2338025;0,15400775;0,1978375;0,471475
7843;0,1665925;0,0942855;0,13048;0,3250375
7844;0,65833;0,75569;0,7051975;0,8944575
7845;0,974675;0,9997375;0,99301;1
7846;0,9817825;0,996585;0,9926275;1
7847;0,667635;0,59865;0,6795875;0,967425
7848;0,612295;0,5487675;0,612295;0,9591625
7849;0,56066;0,3973425;0,56066;0,94
7850;0,5437525;0,385225;0,52443;0,952775
7851;0,38763;0,2253625;0,3219325;0,825
7852;0,6862725;0,518195;0,6745675;0,979045
7853;0,598525;0,38153;0,570655;0,9792375
7854;0,415735;0,18934;0,3620775;0,862245
7855;0,44918;0,2796;0,4268825;0,825415
7856;0,760395;0,6781125;0,750065;0,99417
7857;0,6191825;0,4459;0,6191825;0,9839225
7858;0,56066;0,39344;0,56066;0,9409125
7859;0,6775175;0,471125;0,667575;0,9847125
7860;0,334175;0,15871;0,24106;0,7053775
7861;0,2210775;0,06867;0,13742225;0,5022775
7862;0,0577735;0,005390205;0,0283335;0,13908525
7863;0,04863425;0,007226203;0,037361;0,148595
7864;0,038689;0,001057933;0,01788525;0,09425
7865;0,03600375;0,00098361;0,012094;0,082295
7866;0,004914855;0,00018032;0,001539893;0,02219125
7867;0,001057932;0;0,00018032;0,012131
7868;0,01131355;0,000786888;0,007300553;0,03381975
7869;0,0209835;0,00487658;0,01611475;0,05322425
7870;0,07234975;0,05663175;0,0662295;0,148981
7871;0,13961425;0,12471075;0,14131425;0,2900425
7872;0,2515425;0,3446925;0,25494;0,52443
7873;0,25902;0,288145;0,25902;0,56066
7874;0,2386225;0,204635;0,2386225;0,415735
7875;0,15705;0,1425575;0,15705;0,39344
7876;0,1666225;0,1300425;0,16955;0,3799475
7877;0,6842725;0,830635;0,7560525;0,93224
7878;0,73623;0,93853;0,8616225;0,9899
7879;0,3445925;0,29117;0,3363175;0,6628775
7880;0,25902;0,1876375;0,25902;0,5882
7881;0,3777575;0,2836625;0,365065;0,76721
7882;0,3238475;0,2095075;0,25024;0,631475
7883;0,12127525;0,055962;0,093524;0,3088525
7884;0,08459;0,03027875;0,040525;0,1794825
7885;0,1268575;0,0601095;0,09921925;0,27033
7886;0,206335;0,11961325;0,15705;0,3929925
7887;0,25902;0,15705;0,21313;0,54115
7888;0,2437225;0,143765;0,22673;0,5160675
7889;0,113573;0,03680325;0,08869275;0,227655
7890;0,0848315;0,0209835;0,044809;0,1658875
7891;0,162665;0,0901045;0,13048;0,3482925
7892;0,1244425;0,07158475;0,09425;0,269465
7893;0,08459;0,03337725;0,044809;0,15773
7894;0,08459;0,040117;0,0639345;0,1658875
7895;0,13893425;0,083162;0,08459;0,25868
7896;0,112365;0,07005475;0,079949;0,236925
7897;0,04710425;0,0156995;0,03387075;0,1051205
7898;0,046339;0,02408175;0,038689;0,120818
7899;0,02363925;0,004513705;0,015672;0,0585795
7900;0,0108305;0,000737705;0,0089726;0,0355905
7901;0,00098361;0;0,000540985;0,012131
7902;0,00037705;0;0;0,002469958
7903;0;0;0;0,00098361
7904;0;0;0;0,000459025
7905;0;0;0;0
7906;0;0;0;0
7907;0;0;0;0
7908;0;0;0;0,000622952
7909;0;0;0;0,000131148
7910;0;0;0;0
7911;0;0;0;0
7912;0;0;0;0
7913;0;0;0;0
7914;0;0;0;0
7915;0;0;0;0
7916;0;0;0;0
7917;0;0;0;0
7918;0;0;0;0
7919;0;0;0;0
7920;0;0;0;0
7921;0;0;0;0
7922;0;0;0;0
7923;0;0;0;0
7924;0;0;0;0
7925;0;0;0;0
7926;0;0;0;0
7927;0;0;0;0
7928;0;0;0;0
7929;0;0,000737705;3,06E-05;0,000131148
7930;0,000540985;0,008601025;0,000953008;0,00098361
7931;0,00098361;0,012131;0,00098361;0,00098361
7932;0,00098361;0,01257375;0,002469958;0,001330433
7933;0,006371653;0,037361;0,012131;0,01178425
7934;0,012131;0,038689;0,012131;0,012131
7935;0,002469958;0,02541;0,012131;0,012131
7936;0,00098361;0,008043725;0,00281678;0,012131
7937;0,00098361;0,01131355;0,0116605;0,012131
7938;0,00098361;0,001057933;0,001664858;0,002469958
7939;0,000131148;0,00037705;0,00037705;0,00098361
7940;0;0;0;0,000131148
7941;0;0;0;0
7942;0;0;0;0
7943;0;0;0;0
7944;0;0;0;0
7945;0;0;0;0,000131148
7946;0;0,000622952;0,000213123;0,00098361
7947;0,000868855;0,00098361;0,00098361;0,00098361
7948;0,00469958;0,019231225;0,013327975;0,010672225
7949;0,04936075;0,2230275;0,10846;0,068082
7950;0,04633925;0,24542;0,1341025;0,08459
7951;0,10270425;0,3672775;0,204635;0,148595
7952;0,15705;0,5487675;0,25902;0,2471225
7953;0,15705;0,3973425;0,25902;0,1998775
7954;0,15705;0,39344;0,25902;0,25868
7955;0,15705;0,385225;0,257885;0,25902
7956;0,13047925;0,19933;0,16328;0,1998775
7957;0,16736;0,20633;0,2178925;0,2950825
7958;0,4220275;0,7376575;0,658955;0,6777375
7959;0,898715;0,99968;0,9893375;0,99254
7960;0,9993875;1;1;1
7961;1;1;1;1
7962;1;1;1;1
7963;0,9690175;0,979345;0,981215;0,99947
7964;0,4369675;0,319185;0,4119025;0,7285825
7965;0,122483;0,045213;0,10270425;0,2577375
7966;0,1517375;0,0631695;0,12927325;0,27694
7967;0,0874885;0,02009825;0,05628425;0,1808425
7968;0,08459;0,01257375;0,040525;0,15705
7969;0,08459;0,037361;0,083519;0,2192525
7970;0,0578145;0,0175385;0,05092925;0,1456525
7971;0,02983625;0,001330433;0,01788525;0,0700545
7972;0,038689;0,00284153;0,02009825;0,08459
7973;0,06256525;0,03450825;0,06159875;0,149398
7974;0,2102325;0,200565;0,2142775;0,4496175
7975;0,2247875;0,15736;0,224225;0,404085
7976;0,07633475;0,045213;0,064843;0,1914875
7977;0,10270425;0,07005475;0,09921925;0,22673
7978;0,15705;0,1159875;0,15705;0,310545
7979;0,15705;0,08459;0,15705;0,25902
7980;0,15705;0,08459;0,15705;0,25902
7981;0,1847825;0,14293;0,1847825;0,3720225
7982;0,514755;0,554845;0,5676825;0,8556225
7983;0,3597275;0,271015;0,3296925;0,67891
7984;0,180885;0,107724;0,1561525;0,4396175
7985;0,05245925;0,01840625;0,0432405;0,149908
7986;0,07617475;0,02700325;0,046339;0,1568075
7987;0,04863425;0,0093355;0,03160675;0,1087425
7988;0,01554825;0,000737705;0,0089726;0,04286125
7989;0,001664858;0;0,000540985;0,012308
7990;0,00098361;0;0,000213123;0,012131
7991;0,00098361;0;0,00098361;0,012131
7992;0,00098361;0;0,00098361;0,012131
7993;0,007114803;0,000622952;0,00284153;0,01965575
7994;0,0187705;0,008043653;0,024082;0,05016425
7995;0,039454;0,0320495;0,038689;0,09087
7996;0,082295;0,07923475;0,07923475;0,1568075
7997;0,08459;0,08459;0,08459;0,15705
7998;0,10270425;0,09425;0,1063275;0,174045
7999;0,1645275;0,18934;0,204635;0,3195075
8000;0,25834;0,362075;0,25902;0,499345
8001;0,25902;0,3755175;0,25902;0,5578725
8002;0,15490925;0,13750775;0,15954775;0,315355
8003;0,02656275;0,011497353;0,02374875;0,06552675
8004;0,002469958;0,0002459;0,00098361;0,012308
8005;0,00098361;6,55E-06;0,000442623;0,012131
8006;0,0108305;0,000911478;0,008601025;0,032492
8007;0,01168525;0,00098361;0,010273275;0,0342625
8008;0,001243708;0,000213123;0,000540985;0,0108305
8009;0,00098361;0;0;0,00098361
8010;0,000131148;0;0;0,00098361
8011;0;0;0;0,00098361
8012;0,000213123;0;0;0,00098361
8013;0,00098361;0;0,000838252;0,008526775
8014;0,0002765;0;3,06E-05;0,001057933
8015;0,000953008;0,000295083;0,000737705;0,006557377
8016;0,0108305;0,007486428;0,00990165;0,012131
8017;0,0108305;0,0091585;0,0091585;0,012131
8018;0,000911477;0,000737705;0,000737705;0,00469958
8019;6,67E-05;2,30E-05;2,30E-05;0,00080328
8020;0,006732273;0,005774833;0,005774833;0,00953005
8021;0,012131;0,012131;0,012131;0,012131
8022;0,006557377;0,00469958;0,006185753;0,012131
8023;0,00098361;0,00098361;0,00098361;0,009530075
8024;0,008043653;0,008601025;0,0108305;0,0187705
8025;0,02496725;0,0389565;0,0355905;0,04633925
8026;0,0654645;0,107227;0,07540975;0,11719775
8027;0,08459;0,08459;0,08459;0,09425
8028;0,044809;0,07158475;0,0601095;0,081224
8029;0,019213;0,02673775;0,02054075;0,02748625
8030;0,012131;0,012131;0,012131;0,012131
8031;0,012131;0,01788525;0,01788525;0,01788525
8032;0,02673775;0,042055;0,038995;0,042055
8033;0,07005475;0,107227;0,081224;0,115682
8034;0,07311475;0,080612;0,07311475;0,092822
8035;0,0187705;0,01890715;0,01747;0,02462475
8036;0,002469958;0,00098361;0,00098361;0,012131
8037;0,00098361;0,00098361;0,00098361;0,00343608
8038;0,0100874;0,008486403;0,0091585;0,01253675
8039;0,0320495;0,041339;0,0355905;0,043481
8040;0,0677595;0,084437;0,07540975;0,08459
8041;0,044809;0,08459;0,07005475;0,08459
8042;0,07923475;0,08459;0,08459;0,08459
