;PV_openfield_middle;PV_openfield_north;PV_openfield_swest;PV_openfield_east
6381;0;0;0;0
6382;0;0;0;0
6383;0;0;0;0
6384;0;0;0;0
6385;0;0;0;0
6386;0;0;0;0
6387;0;0;0;0
6388;0;0;0;0
6389;0;0;0;0
6390;0;0,009214703;0;0,007121875
6391;0,002616753;0,16728;0,0942105;0,16245175
6392;0,011636875;0,3610775;0,2000525;0,275105
6393;0,022234;0,5329075;0,3452025;0,2875965
6394;0,03031175;0,6109975;0,3555275;0,6992425
6395;0,0346455;0,50639;0,4673525;0,458415
6396;0,035944;0,4316625;0,5390825;0,6156375
6397;0,4481425;0,4806925;0,504495;0,6018225
6398;0,378445;0,3714225;0,48523;0,36308
6399;0,2817325;0,266995;0,3782;0,258305
6400;0,1602315;0,16916175;0,20775;0,05499175
6401;0,041724;0,03837805;0,07464725;0,007223305
6402;5,53E-05;6,37E-05;0,0003582;0
6403;0;0;0;0
6404;0;0;0;0
6405;0;0;0;0
6406;0;0;0;0
6407;0;0;0;0
6408;0;0;0;0
6409;0;0;0;0
6410;0;0;0;0
6411;0;0;0;0
6412;0;0;0;0
6413;0;0;0;0
6414;0,00442992;0,00446155;0;0
6415;0,17696125;0,1573755;0,13543375;0,08335275
6416;0,379645;0,3169025;0,30906;0,12168675
6417;0,567705;0,45462;0,445985;0,108313
6418;0,68055;0,666245;0,5896475;0,4202375
6419;0,755445;0,6456275;0,6362675;0,4311275
6420;0,7440875;0,668035;0,6584475;0,5245425
6421;0,7118775;0,4416775;0,5389775;0,3950325
6422;0,61187;0,3739425;0,5108075;0,40097
6423;0,4332875;0,23086;0,4032825;0,3717925
6424;0,2391975;0,09882975;0,202275;0,04585975
6425;0,06019275;0,024120225;0,0552827;0,048531675
6426;4,50E-05;2,75E-05;4,34E-05;0
6427;0;0;0;0
6428;0;0;0;0
6429;0;0;0;0
6430;0;0;0;0
6431;0;0;0;0
6432;0;0;0;0
6433;0;0;0;0
6434;0;0;0;0
6435;0;0;0;0
6436;0;0;0;0
6437;0;0;0;0
6438;0;0,003138975;0,003953248;0
6439;0,2035865;0,17626975;0,1101905;0,002201498
6440;0,2891625;0,404805;0,183919;0,08148375
6441;0,56085;0,58534;0,2024605;0,1296575
6442;0,492335;0,680665;0,19073175;0,0954305
6443;0,4531775;0,738245;0,3324925;0,23902
6444;0,2252675;0,750705;0,481335;0,1720275
6445;0,36815;0,6774475;0,5881075;0,4456875
6446;0,3433675;0,5718525;0,5758625;0,19211
6447;0,267975;0,420425;0,43961;0,13157675
6448;0,0891505;0,2242075;0,28824;0,06031175
6449;0,0277805;0,051947325;0,070107;0,00609973
6450;0;0;0;0
6451;0;0;0;0
6452;0;0;0;0
6453;0;0;0;0
6454;0;0;0;0
6455;0;0;0;0
6456;0;0;0;0
6457;0;0;0;0
6458;0;0;0;0
6459;0;0;0;0
6460;0;0;0;0
6461;0;0;0;0
6462;0;0;0;0,00651767
6463;0,012382075;0,021624725;0,001373535;0,15189525
6464;0,040123;0,0469445;0,009255275;0,36342
6465;0,05293775;0,074338;0,0198145;0,517155
6466;0,03025375;0,0914575;0,02742625;0,58239
6467;0,06196175;0,0914515;0,0336255;0,58991
6468;0,04883075;0,100766;0,04302975;0,5613725
6469;0,497465;0,091858;0,45544;0,55399
6470;0,364195;0,0612825;0,39283;0,43364
6471;0,2059675;0,04249875;0,282385;0,33026
6472;0,104914;0,01792125;0,1542275;0,159536
6473;0,025209375;0,003703133;0,035787075;0,012854685
6474;0;0;0;0
6475;0;0;0;0
6476;0;0;0;0
6477;0;0;0;0
6478;0;0;0;0
6479;0;0;0;0
6480;0;0;0;0
6481;0;0;0;0
6482;0;0;0;0
6483;0;0;0;0
6484;0;0;0;0
6485;0;0;0;0
6486;0;0;0;0
6487;0,019792275;0,05259025;0,0245067;0,05557575
6488;0,0967835;0,11901075;0,06278475;0,130334
6489;0,2531075;0,22416;0,09802275;0,2139525
6490;0,191765;0,2706125;0,13088;0,2227125
6491;0,1477745;0,292505;0,1388575;0,2673325
6492;0,16242725;0,2754225;0,137515;0,22061
6493;0,21934;0,1827975;0,12441375;0,1974925
6494;0,413195;0,1594725;0,1022225;0,1413425
6495;0,4767225;0,12067;0,072648;0,091121
6496;0,2144525;0,03847875;0,03900775;0,04581875
6497;0,037704775;0,002508475;0,004884615;0,00256228
6498;0;0;0;0
6499;0;0;0;0
6500;0;0;0;0
6501;0;0;0;0
6502;0;0;0;0
6503;0;0;0;0
6504;0;0;0;0
6505;0;0;0;0
6506;0;0;0;0
6507;0;0;0;0
6508;0;0;0;0
6509;0;0;0;0
6510;0;0;0;0
6511;0,134284;0,0236721;0,026802325;0,02904925
6512;0,312;0,093262;0,064349;0,06361675
6513;0,472;0,12377175;0,1011125;0,10200325
6514;0,4433075;0,129605;0,1314555;0,13101
6515;0,456765;0,2623425;0,151675;0,128365
6516;0,5652475;0,17699;0,1544575;0,1288
6517;0,5517775;0,2904175;0,14259;0,1117655
6518;0,4282075;0,209575;0,11998;0,09769875
6519;0,32156;0,245155;0,08371575;0,06933175
6520;0,19433575;0,2172725;0,043859;0,03125975
6521;0,016301525;0,05019815;0,005211163;0,002910955
6522;0;0;0;0
6523;0;0;0;0
6524;0;0;0;0
6525;0;0;0;0
6526;0;0;0;0
6527;0;0;0;0
6528;0;0;0;0
6529;0;0;0;0
6530;0;0;0;0
6531;0;0;0;0
6532;0;0;0;0
6533;0;0;0;0
6534;0;0;0;0
6535;0,12898625;0,095431;0,103671625;0,15393575
6536;0,2199825;0,20319;0,15106675;0,3348875
6537;0,3232175;0,4465925;0,286375;0,48888
6538;0,448405;0,61824;0,3397125;0,5661475
6539;0,48385;0,6878875;0,3868875;0,589915
6540;0,59565;0,5520525;0,33494;0,63968
6541;0,51382;0,483565;0,33473;0,5380975
6542;0,3514;0,3645075;0,3417675;0,4562175
6543;0,26519;0,26067;0,20155;0,3490825
6544;0,12051975;0,1394595;0,08354775;0,17848
6545;0,002837798;0,004292673;0,003194608;0,018417195
6546;0;0;0;0
6547;0;0;0;0
6548;0;0;0;0
6549;0;0;0;0
6550;0;0;0;0
6551;0;0;0;0
6552;0;0;0;0
6553;0;0;0;0
6554;0;0;0;0
6555;0;0;0;0
6556;0;0;0;0
6557;0;0;0;0
6558;0;0,004238793;0;0
6559;0,06721925;0,1702935;0,111760575;0,18333025
6560;0,1691825;0,3729675;0,21386;0,4332125
6561;0,2590825;0,10780275;0,32573;0,62093
6562;0,2817025;0,23904;0,4518375;0,7386425
6563;0,30669;0,1458275;0,64269;0,8005975
6564;0,3424825;0,18777525;0,622115;0,793255
6565;0,4021275;0,36781;0,5831775;0,729605
6566;0,3287075;0,4666475;0,5897775;0,600285
6567;0,27693525;0,45967;0,363575;0,421
6568;0,128935;0,196765;0,2033625;0,20836
6569;0,012845;0,028070095;0,017442793;0,012831225
6570;0;0;0;0
6571;0;0;0;0
6572;0;0;0;0
6573;0;0;0;0
6574;0;0;0;0
6575;0;0;0;0
6576;0;0;0;0
6577;0;0;0;0
6578;0;0;0;0
6579;0;0;0;0
6580;0;0;0;0
6581;0;0;0;0
6582;0;0;0;0
6583;0,0355048;0,1565695;0,0381015;0,05742125
6584;0,0940685;0,3740925;0,09952275;0,17004
6585;0,15266;0,4275975;0,158985;0,15089925
6586;0,1759775;0,6413775;0,198735;0,1678
6587;0,191325;0,5676975;0,2044625;0,1875375
6588;0,1990325;0,496815;0,2126225;0,1814225
6589;0,19591;0,3473175;0,1739325;0,12870375
6590;0,164055;0,45353;0,1286475;0,08140425
6591;0,108022;0,2542175;0,093054;0,03658775
6592;0,049463425;0,13418775;0,04684825;0,017768
6593;0,004347993;0,009041405;0,002504253;0,001676613
6594;0;0;0;0
6595;0;0;0;0
6596;0;0;0;0
6597;0;0;0;0
6598;0;0;0;0
6599;0;0;0;0
6600;0;0;0;0
6601;0;0;0;0
6602;0;0;0;0
6603;0;0;0;0
6604;0;0;0;0
6605;0;0;0;0
6606;0;0;0;0
6607;0,13907175;0,1481;0,014614925;0,057736
6608;0,371545;0,2889425;0,0575515;0,2072225
6609;0,5432;0,17934725;0,080553;0,256444
6610;0,644935;0,05460025;0,11353775;0,2098825
6611;0,62427;0,05767675;0,120105;0,3407575
6612;0,65127;0,43598;0,102351;0,3421525
6613;0,4603425;0,4737275;0,09075125;0,3703375
6614;0,4442275;0,6279525;0,07456375;0,63954
6615;0,251848;0,33876;0,0461245;0,403255
6616;0,112191;0,1982925;0,0219113;0,2085505
6617;0,0031987;0,00789745;0,001755275;0,018517225
6618;0;0;0;0
6619;0;0;0;0
6620;0;0;0;0
6621;0;0;0;0
6622;0;0;0;0
6623;0;0;0;0
6624;0;0;0;0
6625;0;0;0;0
6626;0;0;0;0
6627;0;0;0;0
6628;0;0;0;0
6629;0;0;0;0
6630;0;0;0;0
6631;0,002245013;0,12789325;0,011955975;0,0055058
6632;0,01747075;0,2830725;0,03225;0,020252
6633;0,05773525;0,3692125;0,0257225;0,0944745
6634;0,0718185;0,53112;0,04139225;0,10253225
6635;0,0765495;0,572665;0,03169625;0,06427875
6636;0,100456;0,599425;0,05999725;0,0628575
6637;0,5248425;0,43198;0,38603;0,5728625
6638;0,44317;0,353215;0,32258;0,3994625
6639;0,368165;0,2252325;0,278855;0,2824
6640;0,191665;0,110455;0,17403;0,12175725
6641;0,013603675;0,002315573;0,0199883;0,001744433
6642;0;0;0;0
6643;0;0;0;0
6644;0;0;0;0
6645;0;0;0;0
6646;0;0;0;0
6647;0;0;0;0
6648;0;0;0;0
6649;0;0;0;0
6650;0;0;0;0
6651;0;0;0;0
6652;0;0;0;0
6653;0;0;0;0
6654;0;0;0;0
6655;0,021314075;0,13528675;0;0
6656;0,06518125;0,3130225;0,006574175;0,011387875
6657;0,09315025;0,506625;0,0225455;0,0258226
6658;0,1005205;0,610785;0,038302;0,03757175
6659;0,10851175;0,6870025;0,04512425;0,04791625
6660;0,10698525;0,66164;0,04308;0,059734
6661;0,105866;0,612925;0,4384775;0,550755
6662;0,109321;0,49036;0,36339;0,429935
6663;0,06024425;0,3237775;0,2525175;0,294915
6664;0,0265465;0,14350425;0,1212445;0,14132325
6665;0,002128523;0,00629695;0,005886125;0,005524835
6666;0;0;0;0
6667;0;0;0;0
6668;0;0;0;0
6669;0;0;0;0
6670;0;0;0;0
6671;0;0;0;0
6672;0;0;0;0
6673;0;0;0;0
6674;0;0;0;0
6675;0;0;0;0
6676;0;0;0;0
6677;0;0;0;0
6678;0;0;0;0
6679;0,1347115;0,106757;0,021108125;0
6680;0,3215775;0,2658685;0,0587;0,009164325
6681;0,5045275;0,3921275;0,1006755;0,01989975
6682;0,580845;0,5175375;0,1246675;0,02747225
6683;0,640425;0,5129725;0,140545;0,03218225
6684;0,6408225;0,5020175;0,1382125;0,0325995
6685;0,5067475;0,4464775;0,1198765;0,4868925
6686;0,4097625;0,3362775;0,0940915;0,406285
6687;0,280915;0,2293175;0,06172825;0,2752
6688;0,108247;0,105755;0,0264775;0,131267
6689;0,002017873;0,001641295;0,001359513;0,003346658
6690;0;0;0;0
6691;0;0;0;0
6692;0;0;0;0
6693;0;0;0;0
6694;0;0;0;0
6695;0;0;0;0
6696;0;0;0;0
6697;0;0;0;0
6698;0;0;0;0
6699;0;0;0;0
6700;0;0;0;0
6701;0;0;0;0
6702;0;0;0;0
6703;0,0049105;0,150513;0,020580875;0,0466995
6704;0,026034;0,3615275;0,056485;0,014622575
6705;0,050605;0,49768;0,0912845;0,21093775
6706;0,11574925;0,520105;0,1198225;0,365945
6707;0,11849;0,450045;0,13433;0,19629
6708;0,1205875;0,5331625;0,1355275;0,393405
6709;0,131345;0,394105;0,1165125;0,441425
6710;0,08220475;0,3373875;0,08743225;0,3703125
6711;0,06272425;0,2028075;0,06119825;0,2585525
6712;0,015788725;0,048975825;0,027684625;0,11842075
6713;0,000846825;0,001217625;0,00125957;0,001096795
6714;0;0;0;0
6715;0;0;0;0
6716;0;0;0;0
6717;0;0;0;0
6718;0;0;0;0
6719;0;0;0;0
6720;0;0;0;0
6721;0;0;0;0
6722;0;0;0;0
6723;0;0;0;0
6724;0;0;0;0
6725;0;0;0;0
6726;0;0;0;0
6727;0,03627175;0,077979775;0,02219145;0,09762875
6728;0,14911825;0,19357175;0,06306475;0,2318425
6729;0,22282225;0,329145;0,1007985;0,3027675
6730;0,2517325;0,3728225;0,12593125;0,3512475
6731;0,3184975;0,441501;0,141975;0,4733575
6732;0,2106925;0,4313375;0,1434075;0,420085
6733;0,16067;0,3835875;0,12413525;0,3633225
6734;0,1359325;0,306925;0,098054;0,31792625
6735;0,0949605;0,2181875;0,06393175;0,18780475
6736;0,037496;0,10364475;0,02827;0,0672905
6737;0,001162505;0,00381995;0,001102475;0,00101526
6738;0;0;0;0
6739;0;0;0;0
6740;0;0;0;0
6741;0;0;0;0
6742;0;0;0;0
6743;0;0;0;0
6744;0;0;0;0
6745;0;0;0;0
6746;0;0;0;0
6747;0;0;0;0
6748;0;0;0;0
6749;0;0;0;0
6750;0;0;0;0
6751;0,022822125;0,018808325;0,014106575;0,090554
6752;0,06638175;0,0542655;0,0101905;0,2502075
6753;0,104095;0,09158075;0,015982;0,35307
6754;0,14503725;0,1197225;0,022940975;0,2742575
6755;0,163345;0,1357525;0,0282729;0,3238485
6756;0,1604425;0,13885;0,360865;0,3354225
6757;0,13975;0,120745;0,290185;0,43963025
6758;0,10590925;0,09673975;0,5978975;0,31243
6759;0,06915825;0,06346775;0,288835;0,2713975
6760;0,02706125;0,02776725;0,12464475;0,16857025
6761;0,000854085;0,00081622;0,010719603;0,0083173
6762;0;0;0;0
6763;0;0;0;0
6764;0;0;0;0
6765;0;0;0;0
6766;0;0;0;0
6767;0;0;0;0
6768;0;0;0;0
6769;0;0;0;0
6770;0;0;0;0
6771;0;0;0;0
6772;0;0;0;0
6773;0;0;0;0
6774;0;0;0;0
6775;0,0558255;0,022654975;0,033791975;0,062563
6776;0,20254;0,05968325;0,08637825;0,13266225
6777;0,113208;0,121006;0,14446675;0,2136005
6778;0,12220725;0,1645255;0,1925;0,2480725
6779;0,14937375;0,16814625;0,2368975;0,2767025
6780;0,6565725;0,1636925;0,2997775;0,246705
6781;0,3895325;0,1430525;0,27451525;0,188345
6782;0,13594825;0,122717;0,1728625;0,17097675
6783;0,11563775;0,06697975;0,1172715;0,09235925
6784;0,10827575;0,027008;0,04065075;0,04460575
6785;0,015427337;0,000781425;0,00135241;0,000622705
6786;0;0;0;0
6787;0;0;0;0
6788;0;0;0;0
6789;0;0;0;0
6790;0;0;0;0
6791;0;0;0;0
6792;0;0;0;0
6793;0;0;0;0
6794;0;0;0;0
6795;0;0;0;0
6796;0;0;0;0
6797;0;0;0;0
6798;0;0;0;0
6799;0,0462335;0,0087428;0,0572875;0,0132707
6800;0,13178575;0,03534425;0,1625685;0,05325125
6801;0,196465;0,0624625;0,270895;0,0702725
6802;0,25784;0,07018275;0,31517;0,162825
6803;0,260475;0,0852775;0,3662875;0,16169675
6804;0,289225;0,09711375;0,3879125;0,10392
6805;0,2675675;0,10477525;0,3160575;0,084475
6806;0,21789075;0,09160725;0,2592225;0,091913
6807;0,133137;0,06257475;0,17174275;0,09763175
6808;0,05546525;0,0266105;0,05282075;0,04546
6809;0,001816475;0,00084101;0,000865852;0,001596025
6810;0;0;0;0
6811;0;0;0;0
6812;0;0;0;0
6813;0;0;0;0
6814;0;0;0;0
6815;0;0;0;0
6816;0;0;0;0
6817;0;0;0;0
6818;0;0;0;0
6819;0;0;0;0
6820;0;0;0;0
6821;0;0;0;0
6822;0;0;0;0
6823;0,011647175;0,0068207;0,095638;0,1303115
6824;0,028402;0,0261755;0,35428;0,3350325
6825;0,0620975;0,059312;0,264285;0,532105
6826;0,07582025;0,07877925;0,14925;0,6447925
6827;0,0981775;0,089522;0,1694575;0,734275
6828;0,09931225;0,08706425;0,2094625;0,7188
6829;0,1023345;0,07953825;0,2804675;0,6758525
6830;0,083119;0,06423075;0,3707475;0,5302475
6831;0,06634625;0,0330885;0,21711075;0,3232125
6832;0,01965175;0,015894875;0,0234001;0,129436
6833;0,000436725;0,00035843;0,000542445;0,000949653
6834;0;0;0;0
6835;0;0;0;0
6836;0;0;0;0
6837;0;0;0;0
6838;0;0;0;0
6839;0;0;0;0
6840;0;0;0;0
6841;0;0;0;0
6842;0;0;0;0
6843;0;0;0;0
6844;0;0;0;0
6845;0;0;0;0
6846;0;0;0;0
6847;0;0,08223175;0;0,118612
6848;0,00379661;0,25377;0,00541555;0,33645
6849;0,015981;0,43963;0,0226725;0,5212725
6850;0,02714075;0,56412;0,02207525;0,6468425
6851;0,03407675;0,631245;0,035985;0,6816325
6852;0,03498055;0,640885;0,038624;0,651115
6853;0,408085;0,5847775;0,4320925;0,596305
6854;0,3365175;0,49989;0,39785;0,4674425
6855;0,1998875;0,3072625;0,3208275;0,28879
6856;0,0776295;0,12171475;0,1283685;0,10369175
6857;0,0010724;0,001176493;0,002859675;0,00042997
6858;0;0;0;0
6859;0;0;0;0
6860;0;0;0;0
6861;0;0;0;0
6862;0;0;0;0
6863;0;0;0;0
6864;0;0;0;0
6865;0;0;0;0
6866;0;0;0;0
6867;0;0;0;0
6868;0;0;0;0
6869;0;0;0;0
6870;0;0;0;0
6871;0,02443885;0,05267875;0,09073925;0,011475725
6872;0,06057275;0,1900225;0,2856825;0,047229
6873;0,09114;0,3141525;0,4887725;0,09009225
6874;0,28103;0,3554375;0,62069;0,08383325
6875;0,358801;0,416785;0,6738575;0,081351
6876;0,4217225;0,4076925;0,6699625;0,07678
6877;0,47787;0,411435;0,6258775;0,06640925
6878;0,4242875;0,3239525;0,498545;0,05911775
6879;0,3446;0,194666;0,3394925;0,04177975
6880;0,13917375;0,076254;0,1175805;0,01749645
6881;0,00231846;0,000898998;0,00129391;0,000387525
6882;0;0;0;0
6883;0;0;0;0
6884;0;0;0;0
6885;0;0;0;0
6886;0;0;0;0
6887;0;0;0;0
6888;0;0;0;0
6889;0;0;0;0
6890;0;0;0;0
6891;0;0;0;0
6892;0;0;0;0
6893;0;0;0;0
6894;0;0;0;0
6895;0,0573475;0,00375931;0,015172;0,0116444
6896;0,1931285;0,01180155;0,03191625;0,0612545
6897;0,35102;0,014278875;0,05948175;0,0772045
6898;0,4025825;0,0224845;0,1115425;0,11897425
6899;0,4088675;0,02442375;0,118495;0,12193
6900;0,4206675;0,03473575;0,08075725;0,1246275
6901;0,40656;0,4326375;0,09920725;0,087248
6902;0,3200325;0,3667625;0,1253905;0,0934995
6903;0,20953;0,255585;0,0841545;0,053819
6904;0,06291975;0,11710375;0,02373925;0,016644675
6905;0,00038445;0,00159655;0,000708403;0,000307975
6906;0;0;0;0
6907;0;0;0;0
6908;0;0;0;0
6909;0;0;0;0
6910;0;0;0;0
6911;0;0;0;0
6912;0;0;0;0
6913;0;0;0;0
6914;0;0;0;0
6915;0;0;0;0
6916;0;0;0;0
6917;0;0;0;0
6918;0;0;0;0
6919;0,066544075;0,073224;0;0,004577198
6920;0,2104075;0,301475;0,00438885;0,022054
6921;0,3508975;0,3420125;0,02016085;0,03880425
6922;0,45365;0,5249125;0,03733675;0,0533555
6923;0,52715;0,269495;0,04234725;0,064428
6924;0,5403225;0,24800225;0,04461825;0,058244
6925;0,46321;0,059836;0,435165;0,4955575
6926;0,385265;0,01714935;0,4054125;0,3673775
6927;0,2540875;0,00759155;0,2711275;0,224885
6928;0,0967085;0,001647313;0,09186735;0,076338
6929;0,0005892;0;0,000725815;0,000178053
6930;0;0;0;0
6931;0;0;0;0
6932;0;0;0;0
6933;0;0;0;0
6934;0;0;0;0
6935;0;0;0;0
6936;0;0;0;0
6937;0;0;0;0
6938;0;0;0;0
6939;0;0;0;0
6940;0;0;0;0
6941;0;0;0;0
6942;0;0;0;0
6943;0,0549429;0,003683673;0,033167175;0
6944;0,197605;0,0213575;0,13837025;0,004522098
6945;0,31328;0,049811;0,24694;0,01181035
6946;0,405535;0,07277725;0,2882275;0,020684375
6947;0,4254675;0,08274425;0,380007;0,024906
6948;0,4224825;0,0814335;0,312315;0,02484755
6949;0,40701;0,07824225;0,2753925;0,477095
6950;0,337625;0,05903175;0,230724;0,5643
6951;0,216935;0,03641325;0,095124;0,33907
6952;0,0763762;0,0118734;0,0258095;0,10942325
6953;0,0002707;0,000107708;0,00026283;0,00049795
6954;0;0;0;0
6955;0;0;0;0
6956;0;0;0;0
6957;0;0;0;0
6958;0;0;0;0
6959;0;0;0;0
6960;0;0;0;0
6961;0;0;0;0
6962;0;0;0;0
6963;0;0;0;0
6964;0;0;0;0
6965;0;0;0;0
6966;0;0;0;0
6967;0,00483347;0,0141364;0,075771325;0,01110985
6968;0,0282725;0,06368475;0,252545;0,03403875
6969;0,05872975;0,118858;0,43353;0,092703
6970;0,07980775;0,1140875;0,5638175;0,07012375
6971;0,079605;0,1233375;0,599605;0,3516675
6972;0,08577325;0,104297;0,59332;0,3063445
6973;0,07536;0,10661075;0,5249525;0,274935
6974;0,05515025;0,09192575;0,3991375;0,48344
6975;0,0309825;0,04383475;0,274085;0,3265125
6976;0,01166505;0,016690025;0,096714;0,089806825
6977;0,00011984;0,000182185;0,0002843;0,0007491
6978;0;0;0;0
6979;0;0;0;0
6980;0;0;0;0
6981;0;0;0;0
6982;0;0;0;0
6983;0;0;0;0
6984;0;0;0;0
6985;0;0;0;0
6986;0;0;0;0
6987;0;0;0;0
6988;0;0;0;0
6989;0;0;0;0
6990;0;0;0;0
6991;0,011001075;0,00378293;0,066657875;0,07025125
6992;0,047238;0,024085;0,20174275;0,23151
6993;0,087233;0,047329;0,373605;0,406125
6994;0,095879;0,0638615;0,549065;0,4609475
6995;0,109308;0,081134;0,61208;0,4760425
6996;0,1115965;0,07723625;0,610705;0,49085
6997;0,08229975;0,0700275;0,4862075;0,4279525
6998;0,07536275;0,05786875;0,391045;0,33229
6999;0,05763625;0,033037;0,282065;0,19863225
7000;0,020555325;0,0119856;0,07896675;0,0665025
7001;0,000227465;9,70E-05;0,0003108;7,03E-05
7002;0;0;0;0
7003;0;0;0;0
7004;0;0;0;0
7005;0;0;0;0
7006;0;0;0;0
7007;0;0;0;0
7008;0;0;0;0
7009;0;0;0;0
7010;0;0;0;0
7011;0;0;0;0
7012;0;0;0;0
7013;0;0;0;0
7014;0;0;0;0
7015;0,0533775;0;0,080292;0
7016;0,0841915;0,0390165;0,2775175;0,004295925
7017;0,0795705;0,07019375;0,5012275;0,08283225
7018;0,10101225;0,10516475;0,642275;0,2270925
7019;0,1355125;0,1353125;0,3179155;0,2706
7020;0,1379075;0,161785;0,25697775;0,229473
7021;0,070699;0,09914125;0,32470225;0,22123625
7022;0,1205575;0,074032;0,13452;0,12312
7023;0,075816;0,02801375;0,19905;0,105511
7024;0,0374853;0,011863025;0,00511885;0,04582115
7025;0,000281325;6,02E-05;0;7,80E-05
7026;0;0;0;0
7027;0;0;0;0
7028;0;0;0;0
7029;0;0;0;0
7030;0;0;0;0
7031;0;0;0;0
7032;0;0;0;0
7033;0;0;0;0
7034;0;0;0;0
7035;0;0;0;0
7036;0;0;0;0
7037;0;0;0;0
7038;0;0;0;0
7039;0,06345475;0,073713;0;0,02187095
7040;0,153255;0,16821;0,01378155;0,04228575
7041;0,2905925;0,28532;0,19375;0,07894675
7042;0,372385;0,3651;0,34419;0,126444
7043;0,4688075;0,391175;0,748345;0,289495
7044;0,36156;0,3047575;0,63919;0,23074525
7045;0,4134425;0,22214425;0,056618;0,09516825
7046;0,412335;0,120476;0,01662125;0,1941675
7047;0,2986025;0,05726725;0,006239925;0,13271625
7048;0,07910775;0,030227225;0,001234655;0,01724805
7049;0,000178673;5,35E-05;0;0
7050;0;0;0;0
7051;0;0;0;0
7052;0;0;0;0
7053;0;0;0;0
7054;0;0;0;0
7055;0;0;0;0
7056;0;0;0;0
7057;0;0;0;0
7058;0;0;0;0
7059;0;0;0;0
7060;0;0;0;0
7061;0;0;0;0
7062;0;0;0;0
7063;0,047752825;0,050453175;0;0
7064;0,0930075;0,23078;0,02283815;0,003128015
7065;0,118135;0,4359625;0,04585425;0,095157
7066;0,0947455;0,58394;0,1007455;0,223095
7067;0,13616125;0,63996;0,13343375;0,206185
7068;0,11190375;0,53927;0,131095;0,1802725
7069;0,13586525;0,428965;0,0971695;0,1871475
7070;0,1469465;0,3429475;0,07409175;0,1564555
7071;0,21595;0,23611;0,044471;0,2927875
7072;0,07662025;0,06461575;0,00944585;0,072561075
7073;0,0001412;3,30E-05;2,53E-05;0
7074;0;0;0;0
7075;0;0;0;0
7076;0;0;0;0
7077;0;0;0;0
7078;0;0;0;0
7079;0;0;0;0
7080;0;0;0;0
7081;0;0;0;0
7082;0;0;0;0
7083;0;0;0;0
7084;0;0;0;0
7085;0;0;0;0
7086;0;0;0;0
7087;0;0,0040356;0;0,05903775
7088;0,014168675;0,0436505;0,13110475;0,1531975
7089;0,041028;0,0529445;0,2316125;0,3031825
7090;0,055548;0,355825;0,4912675;0,33894
7091;0,06369475;0,36046;0,30174125;0,4133975
7092;0,0702935;0,3753975;0,1007005;0,451685
7093;0,08151375;0,4287725;0,164038;0,306145
7094;0,0588335;0,1415925;0,022442675;0,2284575
7095;0,027753;0,27827;0,0055719;0,0973835
7096;0,007552625;0,066260625;0,0007171;0,003332328
7097;0;0;0;0
7098;0;0;0;0
7099;0;0;0;0
7100;0;0;0;0
7101;0;0;0;0
7102;0;0;0;0
7103;0;0;0;0
7104;0;0;0;0
7105;0;0;0;0
7106;0;0;0;0
7107;0;0;0;0
7108;0;0;0;0
7109;0;0;0;0
7110;0;0;0;0
7111;0;0;0;0,031506
7112;0,01004155;0,05726375;0,002002905;0,13071
7113;0,028514;0,04351175;0,023673025;0,2240175
7114;0,04808625;0,182475;0,03742275;0,34599975
7115;0,0563925;0,2867325;0,0538385;0,3147925
7116;0,0675575;0,4656975;0,06761125;0,2608975
7117;0,05874475;0,417175;0,4499525;0,20473375
7118;0,0470185;0,3843075;0,36443;0,1178315
7119;0,02515175;0,18887875;0,23196975;0,07573525
7120;0,00610911;0,031351525;0,05687385;0,003431535
7121;0;0;2,01E-05;0
7122;0;0;0;0
7123;0;0;0;0
7124;0;0;0;0
7125;0;0;0;0
7126;0;0;0;0
7127;0;0;0;0
7128;0;0;0;0
7129;0;0;0;0
7130;0;0;0;0
7131;0;0;0;0
7132;0;0;0;0
7133;0;0;0;0
7134;0;0;0;0
7135;0,009985975;0;0,02199955;0
7136;0,17097525;0,02385975;0,148121;0,01295215
7137;0,3635325;0,0346135;0,1001615;0,053416
7138;0,526565;0,060992;0,2775575;0,062135
7139;0,650155;0,06416675;0,41767;0,0692025
7140;0,63911;0,07367425;0,696765;0,0772935
7141;0,5342725;0,476025;0,6191625;0,493895
7142;0,376605;0,4099075;0,330114;0,358355
7143;0,25407;0,2318125;0,039439;0,1268255
7144;0,03149915;0,035785925;0,004959175;0,00289312
7145;0;0;0;0
7146;0;0;0;0
7147;0;0;0;0
7148;0;0;0;0
7149;0;0;0;0
7150;0;0;0;0
7151;0;0;0;0
7152;0;0;0;0
7153;0;0;0;0
7154;0;0;0;0
7155;0;0;0;0
7156;0;0;0;0
7157;0;0;0;0
7158;0;0;0;0
7159;0,01580825;0;0,021099392;0,0607416
7160;0,210327;0,00169289;0,20722625;0,234595
7161;0,5020125;0,008782625;0,4164325;0,45057
7162;0,630625;0,021065;0,5465175;0,5764175
7163;0,61418;0,0306305;0,526;0,69359
7164;0,5767475;0,03297325;0,616895;0,6391575
7165;0,51395;0,45447;0,4691775;0,60905
7166;0,322235;0,353475;0,40162;0,4381975
7167;0,190297;0,2021375;0,24917;0,2380375
7168;0,009127768;0,014231575;0,034378275;0,014122925
7169;0;0;0;0
7170;0;0;0;0
7171;0;0;0;0
