;CO2_2020;CO2_2025;CO2_2030;CO2_2035;CO2_2040;CO2_2045;CO2_2050
6973;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6974;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6975;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6976;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6977;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6978;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6979;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6980;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6981;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6982;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6983;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6984;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6985;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6986;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6987;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6988;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6989;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6990;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6991;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6992;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6993;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6994;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6995;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6996;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6997;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6998;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
6999;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7000;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7001;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7002;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7003;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7004;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7005;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7006;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7007;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7008;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7009;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7010;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7011;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7012;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7013;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7014;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7015;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7016;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7017;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7018;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7019;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7020;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7021;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7022;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7023;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7024;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7025;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7026;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7027;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7028;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7029;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7030;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7031;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7032;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7033;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7034;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7035;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7036;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7037;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7038;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7039;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7040;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7041;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7042;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7043;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7044;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7045;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7046;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7047;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7048;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7049;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7050;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7051;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7052;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7053;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7054;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7055;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7056;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7057;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7058;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7059;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7060;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7061;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7062;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7063;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7064;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7065;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7066;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7067;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7068;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7069;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7070;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7071;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7072;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7073;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7074;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7075;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7076;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7077;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7078;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7079;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7080;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7081;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7082;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7083;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7084;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7085;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7086;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7087;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7088;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7089;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7090;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7091;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7092;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7093;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7094;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7095;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7096;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7097;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7098;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7099;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7100;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7101;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7102;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7103;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7104;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7105;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7106;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7107;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7108;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7109;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7110;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7111;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7112;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7113;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7114;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7115;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7116;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7117;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7118;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7119;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7120;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7121;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7122;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7123;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7124;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7125;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7126;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7127;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7128;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7129;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7130;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7131;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7132;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7133;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7134;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7135;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7136;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7137;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7138;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7139;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7140;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7141;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7142;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7143;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7144;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7145;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7146;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7147;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7148;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7149;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7150;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7151;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7152;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7153;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7154;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7155;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7156;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7157;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7158;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7159;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7160;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7161;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7162;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7163;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7164;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7165;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7166;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7167;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7168;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7169;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7170;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7171;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7172;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7173;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7174;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7175;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7176;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7177;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7178;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7179;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7180;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7181;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7182;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7183;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7184;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7185;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7186;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7187;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7188;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7189;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7190;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7191;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7192;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7193;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7194;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7195;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7196;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7197;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7198;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7199;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7200;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7201;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7202;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7203;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7204;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7205;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7206;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7207;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7208;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7209;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7210;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7211;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7212;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7213;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7214;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7215;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7216;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7217;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7218;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7219;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7220;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7221;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7222;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7223;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7224;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7225;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7226;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7227;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7228;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7229;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7230;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7231;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7232;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7233;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7234;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7235;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7236;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7237;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7238;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7239;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7240;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7241;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7242;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7243;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7244;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7245;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7246;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7247;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7248;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7249;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7250;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7251;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7252;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7253;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7254;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7255;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7256;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7257;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7258;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7259;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7260;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7261;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7262;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7263;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7264;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7265;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7266;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7267;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7268;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7269;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7270;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7271;0,056972;0,07551;0,1143;0,13109;0,14751;0,15801;0,1682
7272;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7273;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7274;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7275;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7276;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7277;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7278;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7279;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7280;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7281;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7282;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7283;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7284;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7285;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7286;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7287;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7288;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7289;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7290;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7291;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7292;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7293;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7294;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7295;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7296;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7297;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7298;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7299;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7300;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7301;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7302;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7303;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7304;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7305;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7306;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7307;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7308;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7309;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7310;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7311;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7312;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7313;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7314;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7315;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7316;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7317;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7318;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7319;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7320;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7321;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7322;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7323;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7324;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7325;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7326;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7327;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7328;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7329;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7330;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7331;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7332;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7333;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7334;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7335;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7336;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7337;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7338;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
7339;0,0568;0,07538;0,11458;0,13137;0,14769;0,15819;0,16828
