id;gas_2020;gas_2025;gas_2030;gas_2035;gas_2040;gas_2045;gas_2050
2584;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2585;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2586;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2587;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2588;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2589;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2590;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2591;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2592;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2593;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2594;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2595;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2596;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2597;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2598;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2599;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2600;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2601;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2602;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2603;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2604;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2605;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2606;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2607;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2608;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2609;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2610;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2611;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2612;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2613;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2614;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2615;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2616;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2617;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2618;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2619;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2620;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2621;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2622;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2623;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2624;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2625;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2626;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2627;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2628;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2629;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2630;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2631;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2632;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2633;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2634;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2635;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2636;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2637;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2638;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2639;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2640;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2641;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2642;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2643;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2644;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2645;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2646;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2647;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2648;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2649;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2650;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2651;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2652;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2653;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2654;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2655;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2656;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2657;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2658;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2659;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2660;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2661;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2662;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2663;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2664;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2665;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2666;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2667;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2668;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2669;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2670;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2671;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2672;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2673;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2674;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2675;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2676;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2677;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2678;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2679;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2680;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2681;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2682;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2683;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2684;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2685;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2686;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2687;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2688;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2689;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2690;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2691;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2692;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2693;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2694;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2695;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2696;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2697;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2698;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2699;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2700;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2701;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2702;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2703;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2704;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2705;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2706;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2707;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2708;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2709;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2710;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2711;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2712;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2713;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2714;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2715;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2716;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2717;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2718;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2719;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2720;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2721;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2722;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2723;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2724;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2725;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2726;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2727;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2728;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2729;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2730;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2731;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2732;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2733;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2734;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2735;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2736;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2737;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2738;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2739;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2740;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2741;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2742;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2743;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2744;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2745;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2746;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2747;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2748;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2749;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2750;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2751;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2752;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2753;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2754;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2755;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2756;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2757;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2758;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2759;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2760;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2761;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2762;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2763;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2764;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2765;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2766;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2767;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2768;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2769;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2770;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2771;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2772;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2773;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2774;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2775;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2776;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2777;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2778;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2779;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2780;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2781;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2782;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2783;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2784;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2785;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2786;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2787;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2788;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2789;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2790;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2791;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2792;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2793;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2794;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2795;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2796;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2797;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2798;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2799;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2800;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2801;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2802;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2803;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2804;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2805;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2806;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2807;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2808;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2809;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2810;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2811;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2812;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2813;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2814;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2815;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2816;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2817;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2818;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2819;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2820;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2821;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2822;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2823;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2824;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2825;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2826;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2827;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2828;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2829;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2830;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2831;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2832;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2833;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2834;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2835;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2836;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2837;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2838;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2839;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2840;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2841;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2842;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2843;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2844;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2845;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2846;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2847;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2848;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2849;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2850;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2851;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2852;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2853;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2854;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2855;38,398;34,91;22,8;22,56;22,56;20,07;17,47
2856;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2857;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2858;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2859;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2860;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2861;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2862;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2863;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2864;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2865;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2866;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2867;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2868;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2869;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2870;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2871;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2872;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2873;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2874;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2875;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2876;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2877;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2878;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2879;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2880;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2881;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2882;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2883;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2884;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2885;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2886;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2887;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2888;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2889;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2890;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2891;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2892;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2893;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2894;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2895;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2896;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2897;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2898;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2899;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2900;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2901;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2902;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2903;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2904;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2905;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2906;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2907;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2908;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2909;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2910;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2911;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2912;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2913;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2914;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2915;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2916;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2917;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2918;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2919;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2920;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2921;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2922;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2923;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2924;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2925;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2926;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2927;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2928;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2929;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2930;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2931;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2932;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2933;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2934;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2935;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2936;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2937;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2938;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2939;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2940;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2941;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2942;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2943;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2944;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2945;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2946;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2947;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2948;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2949;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2950;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2951;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2952;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2953;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2954;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2955;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2956;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2957;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2958;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2959;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2960;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2961;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2962;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2963;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2964;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2965;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2966;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2967;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2968;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2969;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2970;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2971;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2972;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2973;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2974;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2975;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2976;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2977;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2978;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2979;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2980;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2981;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2982;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2983;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2984;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2985;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2986;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2987;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2988;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2989;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2990;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2991;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2992;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2993;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2994;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2995;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2996;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2997;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2998;38,334;34,85;22,71;22,56;22,56;20,03;17,43
2999;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3000;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3001;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3002;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3003;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3004;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3005;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3006;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3007;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3008;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3009;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3010;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3011;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3012;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3013;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3014;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3015;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3016;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3017;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3018;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3019;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3020;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3021;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3022;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3023;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3024;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3025;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3026;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3027;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3028;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3029;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3030;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3031;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3032;38,334;34,85;22,71;22,56;22,56;20,03;17,43
3033;38,334;34,85;22,71;22,56;22,56;20,03;17,43
