id;hydrogen_2020;hydrogen_2025;hydrogen_2030;hydrogen_2035;hydrogen_2040;hydrogen_2045;hydrogen_2050
7365;161,2;151;135;118;100;100;100
7366;161,2;151;135;118;100;100;100
7367;161,2;151;135;118;100;100;100
7368;161,2;151;135;118;100;100;100
7369;161,2;151;135;118;100;100;100
7370;161,2;151;135;118;100;100;100
7371;161,2;151;135;118;100;100;100
7372;161,2;151;135;118;100;100;100
7373;161,2;151;135;118;100;100;100
7374;161,2;151;135;118;100;100;100
7375;161,2;151;135;118;100;100;100
7376;161,2;151;135;118;100;100;100
7377;161,2;151;135;118;100;100;100
7378;161,2;151;135;118;100;100;100
7379;161,2;151;135;118;100;100;100
7380;161,2;151;135;118;100;100;100
7381;161,2;151;135;118;100;100;100
7382;161,2;151;135;118;100;100;100
7383;161,2;151;135;118;100;100;100
7384;161,2;151;135;118;100;100;100
7385;161,2;151;135;118;100;100;100
7386;161,2;151;135;118;100;100;100
7387;161,2;151;135;118;100;100;100
7388;161,2;151;135;118;100;100;100
7389;161,2;151;135;118;100;100;100
7390;161,2;151;135;118;100;100;100
7391;161,2;151;135;118;100;100;100
7392;161,2;151;135;118;100;100;100
7393;161,2;151;135;118;100;100;100
7394;161,2;151;135;118;100;100;100
7395;161,2;151;135;118;100;100;100
7396;161,2;151;135;118;100;100;100
7397;161,2;151;135;118;100;100;100
7398;161,2;151;135;118;100;100;100
7399;161,2;151;135;118;100;100;100
7400;161,2;151;135;118;100;100;100
7401;161,2;151;135;118;100;100;100
7402;161,2;151;135;118;100;100;100
7403;161,2;151;135;118;100;100;100
7404;161,2;151;135;118;100;100;100
7405;161,2;151;135;118;100;100;100
7406;161,2;151;135;118;100;100;100
7407;161,2;151;135;118;100;100;100
7408;161,2;151;135;118;100;100;100
7409;161,2;151;135;118;100;100;100
7410;161,2;151;135;118;100;100;100
7411;161,2;151;135;118;100;100;100
7412;161,2;151;135;118;100;100;100
7413;161,2;151;135;118;100;100;100
7414;161,2;151;135;118;100;100;100
7415;161,2;151;135;118;100;100;100
7416;161,2;151;135;118;100;100;100
7417;161,2;151;135;118;100;100;100
7418;161,2;151;135;118;100;100;100
7419;161,2;151;135;118;100;100;100
7420;161,2;151;135;118;100;100;100
7421;161,2;151;135;118;100;100;100
7422;161,2;151;135;118;100;100;100
7423;161,2;151;135;118;100;100;100
7424;161,2;151;135;118;100;100;100
7425;161,2;151;135;118;100;100;100
7426;161,2;151;135;118;100;100;100
7427;161,2;151;135;118;100;100;100
7428;161,2;151;135;118;100;100;100
7429;161,2;151;135;118;100;100;100
7430;161,2;151;135;118;100;100;100
7431;161,2;151;135;118;100;100;100
7432;161,2;151;135;118;100;100;100
7433;161,2;151;135;118;100;100;100
7434;161,2;151;135;118;100;100;100
7435;161,2;151;135;118;100;100;100
7436;161,2;151;135;118;100;100;100
7437;161,2;151;135;118;100;100;100
7438;161,2;151;135;118;100;100;100
7439;161,2;151;135;118;100;100;100
7440;161,2;151;135;118;100;100;100
7441;161,2;151;135;118;100;100;100
7442;161,2;151;135;118;100;100;100
7443;161,2;151;135;118;100;100;100
7444;161,2;151;135;118;100;100;100
7445;161,2;151;135;118;100;100;100
7446;161,2;151;135;118;100;100;100
7447;161,2;151;135;118;100;100;100
7448;161,2;151;135;118;100;100;100
7449;161,2;151;135;118;100;100;100
7450;161,2;151;135;118;100;100;100
7451;161,2;151;135;118;100;100;100
7452;161,2;151;135;118;100;100;100
7453;161,2;151;135;118;100;100;100
7454;161,2;151;135;118;100;100;100
7455;161,2;151;135;118;100;100;100
7456;161,2;151;135;118;100;100;100
7457;161,2;151;135;118;100;100;100
7458;161,2;151;135;118;100;100;100
7459;161,2;151;135;118;100;100;100
7460;161,2;151;135;118;100;100;100
7461;161,2;151;135;118;100;100;100
7462;161,2;151;135;118;100;100;100
7463;161,2;151;135;118;100;100;100
7464;161,2;151;135;118;100;100;100
7465;161,2;151;135;118;100;100;100
7466;161,2;151;135;118;100;100;100
7467;161,2;151;135;118;100;100;100
7468;161,2;151;135;118;100;100;100
7469;161,2;151;135;118;100;100;100
7470;161,2;151;135;118;100;100;100
7471;161,2;151;135;118;100;100;100
7472;161,2;151;135;118;100;100;100
7473;161,2;151;135;118;100;100;100
7474;161,2;151;135;118;100;100;100
7475;161,2;151;135;118;100;100;100
7476;161,2;151;135;118;100;100;100
7477;161,2;151;135;118;100;100;100
7478;161,2;151;135;118;100;100;100
7479;161,2;151;135;118;100;100;100
7480;161,2;151;135;118;100;100;100
7481;161,2;151;135;118;100;100;100
7482;161,2;151;135;118;100;100;100
7483;161,2;151;135;118;100;100;100
7484;161,2;151;135;118;100;100;100
7485;161,2;151;135;118;100;100;100
7486;161,2;151;135;118;100;100;100
7487;161,2;151;135;118;100;100;100
7488;161,2;151;135;118;100;100;100
7489;161,2;151;135;118;100;100;100
7490;161,2;151;135;118;100;100;100
7491;161,2;151;135;118;100;100;100
7492;161,2;151;135;118;100;100;100
7493;161,2;151;135;118;100;100;100
7494;161,2;151;135;118;100;100;100
7495;161,2;151;135;118;100;100;100
7496;161,2;151;135;118;100;100;100
7497;161,2;151;135;118;100;100;100
7498;161,2;151;135;118;100;100;100
7499;161,2;151;135;118;100;100;100
7500;161,2;151;135;118;100;100;100
7501;161,2;151;135;118;100;100;100
7502;161,2;151;135;118;100;100;100
7503;161,2;151;135;118;100;100;100
7504;161,2;151;135;118;100;100;100
7505;161,2;151;135;118;100;100;100
7506;161,2;151;135;118;100;100;100
7507;161,2;151;135;118;100;100;100
7508;161,2;151;135;118;100;100;100
7509;161,2;151;135;118;100;100;100
7510;161,2;151;135;118;100;100;100
7511;161,2;151;135;118;100;100;100
7512;161,2;151;135;118;100;100;100
7513;161,2;151;135;118;100;100;100
7514;161,2;151;135;118;100;100;100
7515;161,2;151;135;118;100;100;100
7516;161,2;151;135;118;100;100;100
7517;161,2;151;135;118;100;100;100
7518;161,2;151;135;118;100;100;100
7519;161,2;151;135;118;100;100;100
7520;161,2;151;135;118;100;100;100
7521;161,2;151;135;118;100;100;100
7522;161,2;151;135;118;100;100;100
7523;161,2;151;135;118;100;100;100
7524;161,2;151;135;118;100;100;100
7525;161,2;151;135;118;100;100;100
7526;161,2;151;135;118;100;100;100
7527;161,2;151;135;118;100;100;100
7528;161,2;151;135;118;100;100;100
7529;161,2;151;135;118;100;100;100
7530;161,2;151;135;118;100;100;100
7531;161,2;151;135;118;100;100;100
7532;161,2;151;135;118;100;100;100
7533;161,2;151;135;118;100;100;100
7534;161,2;151;135;118;100;100;100
7535;161,2;151;135;118;100;100;100
7536;161,2;151;135;118;100;100;100
7537;161,2;151;135;118;100;100;100
7538;161,2;151;135;118;100;100;100
7539;161,2;151;135;118;100;100;100
7540;161,2;151;135;118;100;100;100
7541;161,2;151;135;118;100;100;100
7542;161,2;151;135;118;100;100;100
7543;161,2;151;135;118;100;100;100
7544;161,2;151;135;118;100;100;100
7545;161,2;151;135;118;100;100;100
7546;161,2;151;135;118;100;100;100
7547;161,2;151;135;118;100;100;100
7548;161,2;151;135;118;100;100;100
7549;161,2;151;135;118;100;100;100
7550;161,2;151;135;118;100;100;100
7551;161,2;151;135;118;100;100;100
7552;161,2;151;135;118;100;100;100
7553;161,2;151;135;118;100;100;100
7554;161,2;151;135;118;100;100;100
7555;161,2;151;135;118;100;100;100
7556;161,2;151;135;118;100;100;100
7557;161,2;151;135;118;100;100;100
7558;161,2;151;135;118;100;100;100
7559;161,2;151;135;118;100;100;100
7560;161,2;151;135;118;100;100;100
7561;161,2;151;135;118;100;100;100
7562;161,2;151;135;118;100;100;100
7563;161,2;151;135;118;100;100;100
7564;161,2;151;135;118;100;100;100
7565;161,2;151;135;118;100;100;100
7566;161,2;151;135;118;100;100;100
7567;161,2;151;135;118;100;100;100
7568;161,2;151;135;118;100;100;100
7569;161,2;151;135;118;100;100;100
7570;161,2;151;135;118;100;100;100
7571;161,2;151;135;118;100;100;100
7572;161,2;151;135;118;100;100;100
7573;161,2;151;135;118;100;100;100
7574;161,2;151;135;118;100;100;100
7575;161,2;151;135;118;100;100;100
7576;161,2;151;135;118;100;100;100
7577;161,2;151;135;118;100;100;100
7578;161,2;151;135;118;100;100;100
7579;161,2;151;135;118;100;100;100
7580;161,2;151;135;118;100;100;100
7581;161,2;151;135;118;100;100;100
7582;161,2;151;135;118;100;100;100
7583;161,2;151;135;118;100;100;100
7584;161,2;151;135;118;100;100;100
7585;161,2;151;135;118;100;100;100
7586;161,2;151;135;118;100;100;100
7587;161,2;151;135;118;100;100;100
7588;161,2;151;135;118;100;100;100
7589;161,2;151;135;118;100;100;100
7590;161,2;151;135;118;100;100;100
7591;161,2;151;135;118;100;100;100
7592;161,2;151;135;118;100;100;100
7593;161,2;151;135;118;100;100;100
7594;161,2;151;135;118;100;100;100
7595;161,2;151;135;118;100;100;100
7596;161,2;151;135;118;100;100;100
7597;161,2;151;135;118;100;100;100
7598;161,2;151;135;118;100;100;100
7599;161,2;151;135;118;100;100;100
7600;161,2;151;135;118;100;100;100
7601;161,2;151;135;118;100;100;100
7602;161,2;151;135;118;100;100;100
7603;161,2;151;135;118;100;100;100
7604;161,2;151;135;118;100;100;100
7605;161,2;151;135;118;100;100;100
7606;161,2;151;135;118;100;100;100
7607;161,2;151;135;118;100;100;100
7608;161,2;151;135;118;100;100;100
7609;161,2;151;135;118;100;100;100
7610;161,2;151;135;118;100;100;100
7611;161,2;151;135;118;100;100;100
7612;161,2;151;135;118;100;100;100
7613;161,2;151;135;118;100;100;100
7614;161,2;151;135;118;100;100;100
7615;161,2;151;135;118;100;100;100
7616;161,2;151;135;118;100;100;100
7617;161,2;151;135;118;100;100;100
7618;161,2;151;135;118;100;100;100
7619;161,2;151;135;118;100;100;100
7620;161,2;151;135;118;100;100;100
7621;161,2;151;135;118;100;100;100
7622;161,2;151;135;118;100;100;100
7623;161,2;151;135;118;100;100;100
7624;161,2;151;135;118;100;100;100
7625;161,2;151;135;118;100;100;100
7626;161,2;151;135;118;100;100;100
7627;161,2;151;135;118;100;100;100
7628;161,2;151;135;118;100;100;100
7629;161,2;151;135;118;100;100;100
7630;161,2;151;135;118;100;100;100
7631;161,2;151;135;118;100;100;100
7632;161,2;151;135;118;100;100;100
7633;161,2;151;135;118;100;100;100
7634;161,2;151;135;118;100;100;100
7635;161,2;151;135;118;100;100;100
7636;161,2;151;135;118;100;100;100
7637;161,2;151;135;118;100;100;100
7638;161,2;151;135;118;100;100;100
7639;161,2;151;135;118;100;100;100
7640;161,2;151;135;118;100;100;100
7641;161,2;151;135;118;100;100;100
7642;161,2;151;135;118;100;100;100
7643;161,2;151;135;118;100;100;100
7644;161,2;151;135;118;100;100;100
7645;161,2;151;135;118;100;100;100
7646;161,2;151;135;118;100;100;100
7647;161,2;151;135;118;100;100;100
7648;161,2;151;135;118;100;100;100
7649;161,2;151;135;118;100;100;100
7650;161,2;151;135;118;100;100;100
7651;161,2;151;135;118;100;100;100
7652;161,2;151;135;118;100;100;100
7653;161,2;151;135;118;100;100;100
7654;161,2;151;135;118;100;100;100
7655;161,2;151;135;118;100;100;100
7656;161,2;151;135;118;100;100;100
7657;161,2;151;135;118;100;100;100
7658;161,2;151;135;118;100;100;100
7659;161,2;151;135;118;100;100;100
7660;161,2;151;135;118;100;100;100
7661;161,2;151;135;118;100;100;100
7662;161,2;151;135;118;100;100;100
7663;161,2;151;135;118;100;100;100
7664;161,2;151;135;118;100;100;100
7665;161,2;151;135;118;100;100;100
7666;161,2;151;135;118;100;100;100
7667;161,2;151;135;118;100;100;100
7668;161,2;151;135;118;100;100;100
7669;161,2;151;135;118;100;100;100
7670;161,2;151;135;118;100;100;100
7671;161,2;151;135;118;100;100;100
7672;161,2;151;135;118;100;100;100
7673;161,2;151;135;118;100;100;100
7674;161,2;151;135;118;100;100;100
7675;161,2;151;135;118;100;100;100
7676;161,2;151;135;118;100;100;100
7677;161,2;151;135;118;100;100;100
7678;161,2;151;135;118;100;100;100
7679;161,2;151;135;118;100;100;100
7680;161,2;151;135;118;100;100;100
7681;161,2;151;135;118;100;100;100
7682;161,2;151;135;118;100;100;100
7683;161,2;151;135;118;100;100;100
7684;161,2;151;135;118;100;100;100
7685;161,2;151;135;118;100;100;100
7686;161,2;151;135;118;100;100;100
7687;161,2;151;135;118;100;100;100
7688;161,2;151;135;118;100;100;100
7689;161,2;151;135;118;100;100;100
7690;161,2;151;135;118;100;100;100
7691;161,2;151;135;118;100;100;100
7692;161,2;151;135;118;100;100;100
7693;161,2;151;135;118;100;100;100
7694;161,2;151;135;118;100;100;100
7695;161,2;151;135;118;100;100;100
7696;161,2;151;135;118;100;100;100
7697;161,2;151;135;118;100;100;100
7698;161,2;151;135;118;100;100;100
7699;161,2;151;135;118;100;100;100
7700;161,2;151;135;118;100;100;100
7701;161,2;151;135;118;100;100;100
7702;161,2;151;135;118;100;100;100
7703;161,2;151;135;118;100;100;100
7704;161,2;151;135;118;100;100;100
7705;161,2;151;135;118;100;100;100
7706;161,2;151;135;118;100;100;100
7707;161,2;151;135;118;100;100;100
7708;161,2;151;135;118;100;100;100
7709;161,2;151;135;118;100;100;100
7710;161,2;151;135;118;100;100;100
7711;161,2;151;135;118;100;100;100
7712;161,2;151;135;118;100;100;100
7713;161,2;151;135;118;100;100;100
7714;161,2;151;135;118;100;100;100
7715;161,2;151;135;118;100;100;100
7716;161,2;151;135;118;100;100;100
7717;161,2;151;135;118;100;100;100
7718;161,2;151;135;118;100;100;100
7719;161,2;151;135;118;100;100;100
7720;161,2;151;135;118;100;100;100
7721;161,2;151;135;118;100;100;100
7722;161,2;151;135;118;100;100;100
7723;161,2;151;135;118;100;100;100
7724;161,2;151;135;118;100;100;100
7725;161,2;151;135;118;100;100;100
7726;161,2;151;135;118;100;100;100
7727;161,2;151;135;118;100;100;100
7728;161,2;151;135;118;100;100;100
7729;161,2;151;135;118;100;100;100
7730;161,2;151;135;118;100;100;100
7731;161,2;151;135;118;100;100;100
7732;161,2;151;135;118;100;100;100
7733;161,2;151;135;118;100;100;100
7734;161,2;151;135;118;100;100;100
7735;161,2;151;135;118;100;100;100
7736;161,2;151;135;118;100;100;100
7737;161,2;151;135;118;100;100;100
7738;161,2;151;135;118;100;100;100
7739;161,2;151;135;118;100;100;100
7740;161,2;151;135;118;100;100;100
7741;161,2;151;135;118;100;100;100
7742;161,2;151;135;118;100;100;100
7743;161,2;151;135;118;100;100;100
7744;161,2;151;135;118;100;100;100
7745;161,2;151;135;118;100;100;100
7746;161,2;151;135;118;100;100;100
7747;161,2;151;135;118;100;100;100
7748;161,2;151;135;118;100;100;100
7749;161,2;151;135;118;100;100;100
7750;161,2;151;135;118;100;100;100
7751;161,2;151;135;118;100;100;100
7752;161,2;151;135;118;100;100;100
7753;161,2;151;135;118;100;100;100
7754;161,2;151;135;118;100;100;100
7755;161,2;151;135;118;100;100;100
7756;161,2;151;135;118;100;100;100
7757;161,2;151;135;118;100;100;100
7758;161,2;151;135;118;100;100;100
7759;161,2;151;135;118;100;100;100
7760;161,2;151;135;118;100;100;100
7761;161,2;151;135;118;100;100;100
7762;161,2;151;135;118;100;100;100
7763;161,2;151;135;118;100;100;100
7764;161,2;151;135;118;100;100;100
7765;161,2;151;135;118;100;100;100
7766;161,2;151;135;118;100;100;100
7767;161,2;151;135;118;100;100;100
7768;161,2;151;135;118;100;100;100
7769;161,2;151;135;118;100;100;100
7770;161,2;151;135;118;100;100;100
7771;161,2;151;135;118;100;100;100
7772;161,2;151;135;118;100;100;100
7773;161,2;151;135;118;100;100;100
7774;161,2;151;135;118;100;100;100
7775;161,2;151;135;118;100;100;100
7776;161,2;151;135;118;100;100;100
7777;161,2;151;135;118;100;100;100
7778;161,2;151;135;118;100;100;100
7779;161,2;151;135;118;100;100;100
7780;161,2;151;135;118;100;100;100
7781;161,2;151;135;118;100;100;100
7782;161,2;151;135;118;100;100;100
7783;161,2;151;135;118;100;100;100
7784;161,2;151;135;118;100;100;100
7785;161,2;151;135;118;100;100;100
7786;161,2;151;135;118;100;100;100
7787;161,2;151;135;118;100;100;100
7788;161,2;151;135;118;100;100;100
7789;161,2;151;135;118;100;100;100
7790;161,2;151;135;118;100;100;100
7791;161,2;151;135;118;100;100;100
7792;161,2;151;135;118;100;100;100
7793;161,2;151;135;118;100;100;100
7794;161,2;151;135;118;100;100;100
7795;161,2;151;135;118;100;100;100
7796;161,2;151;135;118;100;100;100
7797;161,2;151;135;118;100;100;100
7798;161,2;151;135;118;100;100;100
7799;161,2;151;135;118;100;100;100
7800;161,2;151;135;118;100;100;100
7801;161,2;151;135;118;100;100;100
7802;161,2;151;135;118;100;100;100
7803;161,2;151;135;118;100;100;100
7804;161,2;151;135;118;100;100;100
7805;161,2;151;135;118;100;100;100
7806;161,2;151;135;118;100;100;100
7807;161,2;151;135;118;100;100;100
7808;161,2;151;135;118;100;100;100
7809;161,2;151;135;118;100;100;100
7810;161,2;151;135;118;100;100;100
7811;161,2;151;135;118;100;100;100
7812;161,2;151;135;118;100;100;100
7813;161,2;151;135;118;100;100;100
7814;161,2;151;135;118;100;100;100
7815;161,2;151;135;118;100;100;100
7816;161,2;151;135;118;100;100;100
7817;161,2;151;135;118;100;100;100
7818;161,2;151;135;118;100;100;100
7819;161,2;151;135;118;100;100;100
7820;161,2;151;135;118;100;100;100
7821;161,2;151;135;118;100;100;100
7822;161,2;151;135;118;100;100;100
7823;161,2;151;135;118;100;100;100
7824;161,2;151;135;118;100;100;100
7825;161,2;151;135;118;100;100;100
7826;161,2;151;135;118;100;100;100
7827;161,2;151;135;118;100;100;100
7828;161,2;151;135;118;100;100;100
7829;161,2;151;135;118;100;100;100
7830;161,2;151;135;118;100;100;100
7831;161,2;151;135;118;100;100;100
7832;161,2;151;135;118;100;100;100
7833;161,2;151;135;118;100;100;100
7834;161,2;151;135;118;100;100;100
7835;161,2;151;135;118;100;100;100
7836;161,2;151;135;118;100;100;100
7837;161,2;151;135;118;100;100;100
7838;161,2;151;135;118;100;100;100
7839;161,2;151;135;118;100;100;100
7840;161,2;151;135;118;100;100;100
7841;161,2;151;135;118;100;100;100
7842;161,2;151;135;118;100;100;100
7843;161,2;151;135;118;100;100;100
7844;161,2;151;135;118;100;100;100
7845;161,2;151;135;118;100;100;100
7846;161,2;151;135;118;100;100;100
7847;161,2;151;135;118;100;100;100
7848;161,2;151;135;118;100;100;100
7849;161,2;151;135;118;100;100;100
7850;161,2;151;135;118;100;100;100
7851;161,2;151;135;118;100;100;100
7852;161,2;151;135;118;100;100;100
7853;161,2;151;135;118;100;100;100
7854;161,2;151;135;118;100;100;100
7855;161,2;151;135;118;100;100;100
7856;161,2;151;135;118;100;100;100
7857;161,2;151;135;118;100;100;100
7858;161,2;151;135;118;100;100;100
7859;161,2;151;135;118;100;100;100
7860;161,2;151;135;118;100;100;100
7861;161,2;151;135;118;100;100;100
7862;161,2;151;135;118;100;100;100
7863;161,2;151;135;118;100;100;100
7864;161,2;151;135;118;100;100;100
7865;161,2;151;135;118;100;100;100
7866;161,2;151;135;118;100;100;100
7867;161,2;151;135;118;100;100;100
7868;161,2;151;135;118;100;100;100
7869;161,2;151;135;118;100;100;100
7870;161,2;151;135;118;100;100;100
7871;161,2;151;135;118;100;100;100
7872;161,2;151;135;118;100;100;100
7873;161,2;151;135;118;100;100;100
7874;161,2;151;135;118;100;100;100
7875;161,2;151;135;118;100;100;100
7876;161,2;151;135;118;100;100;100
7877;161,2;151;135;118;100;100;100
7878;161,2;151;135;118;100;100;100
7879;161,2;151;135;118;100;100;100
7880;161,2;151;135;118;100;100;100
7881;161,2;151;135;118;100;100;100
7882;161,2;151;135;118;100;100;100
7883;161,2;151;135;118;100;100;100
7884;161,2;151;135;118;100;100;100
7885;161,2;151;135;118;100;100;100
7886;161,2;151;135;118;100;100;100
7887;161,2;151;135;118;100;100;100
7888;161,2;151;135;118;100;100;100
7889;161,2;151;135;118;100;100;100
7890;161,2;151;135;118;100;100;100
7891;161,2;151;135;118;100;100;100
7892;161,2;151;135;118;100;100;100
7893;161,2;151;135;118;100;100;100
7894;161,2;151;135;118;100;100;100
7895;161,2;151;135;118;100;100;100
7896;161,2;151;135;118;100;100;100
7897;161,2;151;135;118;100;100;100
7898;161,2;151;135;118;100;100;100
7899;161,2;151;135;118;100;100;100
7900;161,2;151;135;118;100;100;100
7901;161,2;151;135;118;100;100;100
7902;161,2;151;135;118;100;100;100
7903;161,2;151;135;118;100;100;100
7904;161,2;151;135;118;100;100;100
7905;161,2;151;135;118;100;100;100
7906;161,2;151;135;118;100;100;100
7907;161,2;151;135;118;100;100;100
7908;161,2;151;135;118;100;100;100
7909;161,2;151;135;118;100;100;100
7910;161,2;151;135;118;100;100;100
7911;161,2;151;135;118;100;100;100
7912;161,2;151;135;118;100;100;100
7913;161,2;151;135;118;100;100;100
7914;161,2;151;135;118;100;100;100
7915;161,2;151;135;118;100;100;100
7916;161,2;151;135;118;100;100;100
7917;161,2;151;135;118;100;100;100
7918;161,2;151;135;118;100;100;100
7919;161,2;151;135;118;100;100;100
7920;161,2;151;135;118;100;100;100
7921;161,2;151;135;118;100;100;100
7922;161,2;151;135;118;100;100;100
7923;161,2;151;135;118;100;100;100
7924;161,2;151;135;118;100;100;100
7925;161,2;151;135;118;100;100;100
7926;161,2;151;135;118;100;100;100
7927;161,2;151;135;118;100;100;100
7928;161,2;151;135;118;100;100;100
7929;161,2;151;135;118;100;100;100
7930;161,2;151;135;118;100;100;100
7931;161,2;151;135;118;100;100;100
7932;161,2;151;135;118;100;100;100
7933;161,2;151;135;118;100;100;100
7934;161,2;151;135;118;100;100;100
7935;161,2;151;135;118;100;100;100
7936;161,2;151;135;118;100;100;100
7937;161,2;151;135;118;100;100;100
7938;161,2;151;135;118;100;100;100
7939;161,2;151;135;118;100;100;100
7940;161,2;151;135;118;100;100;100
7941;161,2;151;135;118;100;100;100
7942;161,2;151;135;118;100;100;100
7943;161,2;151;135;118;100;100;100
7944;161,2;151;135;118;100;100;100
7945;161,2;151;135;118;100;100;100
7946;161,2;151;135;118;100;100;100
7947;161,2;151;135;118;100;100;100
7948;161,2;151;135;118;100;100;100
7949;161,2;151;135;118;100;100;100
7950;161,2;151;135;118;100;100;100
7951;161,2;151;135;118;100;100;100
7952;161,2;151;135;118;100;100;100
7953;161,2;151;135;118;100;100;100
7954;161,2;151;135;118;100;100;100
7955;161,2;151;135;118;100;100;100
7956;161,2;151;135;118;100;100;100
7957;161,2;151;135;118;100;100;100
7958;161,2;151;135;118;100;100;100
7959;161,2;151;135;118;100;100;100
7960;161,2;151;135;118;100;100;100
7961;161,2;151;135;118;100;100;100
7962;161,2;151;135;118;100;100;100
7963;161,2;151;135;118;100;100;100
7964;161,2;151;135;118;100;100;100
7965;161,2;151;135;118;100;100;100
7966;161,2;151;135;118;100;100;100
7967;161,2;151;135;118;100;100;100
7968;161,2;151;135;118;100;100;100
7969;161,2;151;135;118;100;100;100
7970;161,2;151;135;118;100;100;100
7971;161,2;151;135;118;100;100;100
7972;161,2;151;135;118;100;100;100
7973;161,2;151;135;118;100;100;100
7974;161,2;151;135;118;100;100;100
7975;161,2;151;135;118;100;100;100
7976;161,2;151;135;118;100;100;100
7977;161,2;151;135;118;100;100;100
7978;161,2;151;135;118;100;100;100
7979;161,2;151;135;118;100;100;100
7980;161,2;151;135;118;100;100;100
7981;161,2;151;135;118;100;100;100
7982;161,2;151;135;118;100;100;100
7983;161,2;151;135;118;100;100;100
7984;161,2;151;135;118;100;100;100
7985;161,2;151;135;118;100;100;100
7986;161,2;151;135;118;100;100;100
7987;161,2;151;135;118;100;100;100
7988;161,2;151;135;118;100;100;100
7989;161,2;151;135;118;100;100;100
7990;161,2;151;135;118;100;100;100
7991;161,2;151;135;118;100;100;100
7992;161,2;151;135;118;100;100;100
7993;161,2;151;135;118;100;100;100
7994;161,2;151;135;118;100;100;100
7995;161,2;151;135;118;100;100;100
7996;161,2;151;135;118;100;100;100
7997;161,2;151;135;118;100;100;100
7998;161,2;151;135;118;100;100;100
7999;161,2;151;135;118;100;100;100
8000;161,2;151;135;118;100;100;100
8001;161,2;151;135;118;100;100;100
8002;161,2;151;135;118;100;100;100
8003;161,2;151;135;118;100;100;100
8004;161,2;151;135;118;100;100;100
8005;161,2;151;135;118;100;100;100
8006;161,2;151;135;118;100;100;100
8007;161,2;151;135;118;100;100;100
8008;161,2;151;135;118;100;100;100
8009;161,2;151;135;118;100;100;100
8010;161,2;151;135;118;100;100;100
8011;161,2;151;135;118;100;100;100
8012;161,2;151;135;118;100;100;100
8013;161,2;151;135;118;100;100;100
8014;161,2;151;135;118;100;100;100
8015;161,2;151;135;118;100;100;100
8016;161,2;151;135;118;100;100;100
8017;161,2;151;135;118;100;100;100
8018;161,2;151;135;118;100;100;100
8019;161,2;151;135;118;100;100;100
8020;161,2;151;135;118;100;100;100
8021;161,2;151;135;118;100;100;100
8022;161,2;151;135;118;100;100;100
8023;161,2;151;135;118;100;100;100
8024;161,2;151;135;118;100;100;100
8025;161,2;151;135;118;100;100;100
8026;161,2;151;135;118;100;100;100
8027;161,2;151;135;118;100;100;100
8028;161,2;151;135;118;100;100;100
8029;161,2;151;135;118;100;100;100
8030;161,2;151;135;118;100;100;100
8031;161,2;151;135;118;100;100;100
8032;161,2;151;135;118;100;100;100
8033;161,2;151;135;118;100;100;100
8034;161,2;151;135;118;100;100;100
8035;161,2;151;135;118;100;100;100
8036;161,2;151;135;118;100;100;100
8037;161,2;151;135;118;100;100;100
8038;161,2;151;135;118;100;100;100
8039;161,2;151;135;118;100;100;100
8040;161,2;151;135;118;100;100;100
8041;161,2;151;135;118;100;100;100
8042;161,2;151;135;118;100;100;100
8043;161,2;151;135;118;100;100;100
8044;161,2;151;135;118;100;100;100
8045;161,2;151;135;118;100;100;100
8046;161,2;151;135;118;100;100;100
8047;161,2;151;135;118;100;100;100
8048;161,2;151;135;118;100;100;100
8049;161,2;151;135;118;100;100;100
8050;161,2;151;135;118;100;100;100
8051;161,2;151;135;118;100;100;100
8052;161,2;151;135;118;100;100;100
8053;161,2;151;135;118;100;100;100
8054;161,2;151;135;118;100;100;100
8055;161,2;151;135;118;100;100;100
8056;161,2;151;135;118;100;100;100
8057;161,2;151;135;118;100;100;100
8058;161,2;151;135;118;100;100;100
8059;161,2;151;135;118;100;100;100
8060;161,2;151;135;118;100;100;100
8061;161,2;151;135;118;100;100;100
8062;161,2;151;135;118;100;100;100
8063;161,2;151;135;118;100;100;100
8064;161,2;151;135;118;100;100;100
8065;161,2;151;135;118;100;100;100
8066;161,2;151;135;118;100;100;100
8067;161,2;151;135;118;100;100;100
8068;161,2;151;135;118;100;100;100
8069;161,2;151;135;118;100;100;100
8070;161,2;151;135;118;100;100;100
8071;161,2;151;135;118;100;100;100
8072;161,2;151;135;118;100;100;100
8073;161,2;151;135;118;100;100;100
8074;161,2;151;135;118;100;100;100
8075;161,2;151;135;118;100;100;100
8076;161,2;151;135;118;100;100;100
8077;161,2;151;135;118;100;100;100
8078;161,2;151;135;118;100;100;100
8079;161,2;151;135;118;100;100;100
8080;161,2;151;135;118;100;100;100
8081;161,2;151;135;118;100;100;100
8082;161,2;151;135;118;100;100;100
8083;161,2;151;135;118;100;100;100
8084;161,2;151;135;118;100;100;100
8085;161,2;151;135;118;100;100;100
8086;161,2;151;135;118;100;100;100
8087;161,2;151;135;118;100;100;100
8088;161,2;151;135;118;100;100;100
8089;161,2;151;135;118;100;100;100
8090;161,2;151;135;118;100;100;100
8091;161,2;151;135;118;100;100;100
8092;161,2;151;135;118;100;100;100
8093;161,2;151;135;118;100;100;100
8094;161,2;151;135;118;100;100;100
8095;161,2;151;135;118;100;100;100
8096;161,2;151;135;118;100;100;100
8097;161,2;151;135;118;100;100;100
