;Biomass_2020;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050
6270;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6271;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6272;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6273;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6274;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6275;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6276;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6277;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6278;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6279;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6280;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6281;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6282;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6283;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6284;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6285;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6286;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6287;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6288;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6289;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6290;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6291;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6292;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6293;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6294;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6295;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6296;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6297;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6298;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6299;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6300;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6301;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6302;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6303;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6304;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6305;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6306;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6307;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6308;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6309;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6310;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6311;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6312;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6313;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6314;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6315;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6316;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6317;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6318;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6319;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6320;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6321;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6322;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6323;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6324;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6325;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6326;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6327;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6328;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6329;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6330;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6331;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6332;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6333;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6334;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6335;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6336;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6337;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6338;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6339;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6340;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6341;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6342;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6343;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6344;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6345;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6346;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6347;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6348;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6349;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6350;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6351;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6352;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6353;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6354;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6355;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6356;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6357;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6358;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6359;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6360;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6361;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6362;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6363;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6364;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6365;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6366;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6367;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6368;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6369;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6370;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6371;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6372;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6373;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6374;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6375;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6376;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6377;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6378;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6379;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6380;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6381;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6382;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6383;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6384;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6385;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6386;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6387;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6388;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6389;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6390;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6391;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6392;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6393;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6394;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6395;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6396;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6397;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6398;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6399;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6400;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6401;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6402;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6403;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6404;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6405;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6406;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6407;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6408;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6409;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6410;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6411;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6412;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6413;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6414;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6415;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6416;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6417;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6418;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6419;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6420;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6421;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6422;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6423;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6424;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6425;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6426;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6427;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6428;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6429;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6430;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6431;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6432;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6433;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6434;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6435;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6436;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6437;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6438;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6439;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6440;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6441;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6442;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6443;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6444;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6445;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6446;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6447;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6448;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6449;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6450;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6451;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6452;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6453;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6454;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6455;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6456;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6457;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6458;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6459;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6460;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6461;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6462;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6463;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6464;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6465;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6466;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6467;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6468;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6469;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6470;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6471;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6472;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6473;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6474;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6475;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6476;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6477;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6478;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6479;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6480;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6481;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6482;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6483;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6484;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6485;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6486;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6487;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6488;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6489;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6490;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6491;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6492;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6493;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6494;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6495;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6496;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6497;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6498;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6499;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6500;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6501;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6502;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6503;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6504;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6505;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6506;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6507;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6508;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6509;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6510;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6511;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6512;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6513;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6514;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6515;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6516;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6517;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6518;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6519;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6520;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6521;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6522;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6523;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6524;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6525;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6526;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6527;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6528;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6529;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6530;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6531;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6532;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6533;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6534;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6535;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6536;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6537;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6538;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6539;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6540;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6541;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6542;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6543;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6544;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6545;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6546;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6547;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6548;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6549;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6550;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6551;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6552;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6553;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6554;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6555;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6556;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6557;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6558;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6559;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6560;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6561;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6562;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6563;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6564;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6565;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6566;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6567;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6568;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6569;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6570;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6571;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6572;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6573;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6574;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6575;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6576;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6577;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6578;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6579;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6580;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6581;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6582;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6583;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6584;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6585;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6586;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6587;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6588;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6589;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6590;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6591;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6592;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6593;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6594;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6595;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6596;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6597;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6598;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6599;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6600;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6601;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6602;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6603;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6604;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6605;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6606;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6607;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6608;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6609;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6610;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6611;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6612;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6613;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6614;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6615;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6616;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6617;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6618;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6619;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6620;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6621;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6622;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6623;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6624;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6625;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6626;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6627;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6628;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6629;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6630;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6631;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6632;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6633;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6634;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6635;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6636;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6637;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6638;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6639;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6640;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6641;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6642;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6643;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6644;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6645;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6646;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6647;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6648;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6649;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6650;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6651;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6652;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6653;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6654;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6655;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6656;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6657;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6658;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6659;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6660;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6661;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6662;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6663;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6664;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6665;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6666;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6667;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6668;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6669;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6670;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6671;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6672;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6673;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6674;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6675;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6676;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6677;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6678;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6679;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6680;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6681;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6682;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6683;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6684;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6685;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6686;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6687;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6688;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6689;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6690;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6691;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6692;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6693;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6694;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6695;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6696;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6697;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6698;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6699;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6700;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6701;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6702;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6703;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6704;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6705;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6706;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6707;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6708;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6709;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6710;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6711;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6712;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6713;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6714;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6715;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6716;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6717;35,6;35,6;35,6;35,6;35,6;35,6;35,6
6718;35,6;35,6;35,6;35,6;35,6;35,6;35,6
